17
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
basin_actet 1
basin_potet 1
basin_soil_moist 1
1 1980 10 1 0 0 0 1.291037 0.000000 16.406409 17.697446 0.120317 0.000000 0.000000 461.229492 0.000000 16.406409 0.010131 0.000000 0.000000 72.852760 0.014789 0.120317 0.208857 
2 1980 10 2 0 0 0 1.465599 0.000000 15.143342 16.608941 0.129350 0.000000 0.000000 459.069122 0.000000 15.143342 0.009508 0.000000 0.000000 73.416954 0.017476 0.129350 0.212606 
3 1980 10 3 0 0 0 1.630102 0.000000 14.010253 15.640355 0.116435 0.000000 0.000000 448.843079 0.000000 14.010253 0.008954 0.000000 0.000000 71.474655 0.018116 0.116435 0.214175 
4 1980 10 4 0 0 0 1.785182 0.000000 12.990150 14.775332 0.107369 0.000000 0.000000 434.564575 0.000000 12.990150 0.008459 0.000000 0.000000 68.164543 0.016820 0.107369 0.215666 
5 1980 10 5 0 0 0 1.931420 0.000000 12.068748 14.000168 0.108835 0.000000 0.000000 434.475922 0.000000 12.068748 0.008015 0.000000 0.000000 68.161835 0.017486 0.108835 0.215297 
6 1980 10 6 0 0 0 2.069349 0.000000 11.233963 13.303312 0.105474 0.000000 0.000000 436.586395 0.000000 11.233963 0.007616 0.000000 0.000000 69.602028 0.016628 0.105474 0.214675 
7 1980 10 7 0 0 0 2.199462 0.000000 10.475509 12.674970 0.104554 0.000000 0.000000 428.359436 0.000000 10.475509 0.007256 0.000000 0.000000 69.037834 0.015478 0.104554 0.214201 
8 1980 10 8 0 0 0 2.322213 0.443146 9.784584 12.549944 0.098679 0.104080 0.000000 412.504272 0.000000 9.784584 0.007185 0.000000 0.000000 65.977455 0.075570 0.098679 0.243735 
9 1980 10 9 0 0 0 2.438024 0.000000 9.153621 11.591644 0.091690 0.000000 0.000000 402.649017 0.000000 9.153621 0.006636 0.000000 0.000000 64.032448 0.032220 0.091690 0.236911 
10 1980 10 10 0 0 0 2.547284 0.000000 8.576077 11.123361 0.091891 0.000000 0.000000 405.575562 0.000000 8.576077 0.006368 0.000000 0.000000 64.325836 0.016897 0.091891 0.232455 
11 1980 10 11 0 0 0 2.650358 2.780065 8.046277 13.476700 0.082854 0.624481 0.000000 187.569077 0.000000 8.046277 0.007715 0.000000 0.000000 57.705624 0.082468 0.082854 0.768010 
12 1980 10 12 0 0 0 2.747582 0.934768 7.559275 11.241625 0.018835 0.208160 0.016534 116.437569 0.037664 7.559275 0.006436 0.000000 0.004109 39.974201 0.018570 0.018835 0.962243 
13 1980 10 13 0 0 0 2.839273 0.000000 7.110745 9.950017 0.026346 0.000000 0.000000 115.255516 0.033008 7.110745 0.005696 0.000000 0.003922 37.537380 0.026088 0.026346 0.954062 
14 1980 10 14 0 0 0 2.925724 1.124509 6.696888 10.747120 0.005442 0.312241 0.236155 114.077217 2.094924 6.696888 0.006153 0.000000 0.229146 28.332872 0.004577 0.005442 1.036267 
15 1980 10 15 0 0 0 3.007212 0.000000 6.314359 9.321570 0.004353 0.000000 0.000000 112.903130 1.913455 6.314359 0.005336 0.000000 0.227937 26.460249 0.003663 0.004353 1.044100 
16 1980 10 16 0 0 0 3.083993 0.000000 5.960202 9.044196 0.003709 0.000000 0.000000 111.733658 1.751776 5.960202 0.005178 0.000000 0.226862 25.968439 0.003098 0.003709 1.051701 
