7321 2000 10 16 0 0 0 28.698647 0.043252 0.000000 30.243954 1.502055 0.000000 0.000000 394.310944 0.080483 10.325775 0.701355 51.728363 56.712101 71.650414 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016695 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28.973932 30.613150 0.000000 0.000000 0.049445 0.779850 0.100952 0.240017 0.375206 0.399689 0.013750 0.334225 0.027188 0.034258 0.058778 0.035942 0.003742 0.062545 
7322 2000 10 17 0 0 0 28.187235 0.003242 0.000000 29.651680 1.461204 0.000000 0.000000 389.401581 0.059598 10.134366 0.686429 53.359814 57.747009 70.912117 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 30.956476 33.482300 0.000000 0.000000 0.039196 0.760845 0.029420 0.133548 0.179801 0.277765 0.004672 0.161086 0.007136 0.017031 0.031490 0.026644 0.001069 0.029494 
7323 2000 10 18 0 0 0 27.684566 0.001038 0.000000 29.087454 1.401850 0.000000 0.000000 384.793091 0.053519 9.940372 0.672347 51.044090 55.729557 69.781265 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.904110 37.089752 0.000000 0.000000 0.020829 0.746207 0.011176 0.090611 0.088975 0.200271 0.001471 0.086629 0.001006 0.003694 0.007675 0.006119 0.000200 0.006774 
7324 2000 10 19 0 0 0 27.190731 0.000977 0.000000 28.557684 1.365976 0.000000 0.000000 379.602661 0.040509 9.758507 0.658621 57.938438 60.834290 69.566360 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 29.921566 34.220604 0.000000 0.000000 0.017365 0.740846 0.005137 0.059541 0.042670 0.133714 0.000196 0.043394 0.001216 0.013152 0.010425 0.030625 0.000114 0.011525 
7325 2000 10 20 0 0 0 26.705343 0.000948 0.000000 28.017691 1.311400 0.000000 0.000000 372.565186 0.039708 9.572492 0.645217 48.675537 52.764465 65.042961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.886658 38.958908 0.000000 0.000000 0.006999 0.735035 0.002360 0.031982 0.022947 0.083791 0.000062 0.022901 0.000016 0.000129 0.000305 0.000363 0.000002 0.000209 
7326 2000 10 21 0 0 0 26.228297 0.000921 0.000000 27.495386 1.266167 0.000000 0.000000 315.098694 0.039692 9.393429 0.632124 31.306988 34.799377 45.304657 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.816832 33.435509 0.000000 0.000000 0.000365 0.735069 0.002029 0.029386 0.020949 0.079326 0.000049 0.020805 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7327 2000 10 22 0 0 0 25.759499 0.000895 0.000000 26.984442 1.224048 0.000000 0.000000 314.119995 0.039688 9.218541 0.619335 28.675539 32.764465 45.042961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18.886654 24.958904 0.000000 0.000000 0.000150 0.735280 0.002016 0.029326 0.020909 0.079259 0.000048 0.020748 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7328 2000 10 23 0 0 0 25.298849 0.000870 0.000000 26.484293 1.184574 0.000000 0.000000 338.322235 0.039214 9.047521 0.606841 44.254162 46.851746 54.697205 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.026299 23.005697 0.000000 0.000000 0.003240 0.732854 0.002016 0.029228 0.020747 0.079093 0.000045 0.020661 0.000000 0.000000 0.000002 0.000010 0.000000 0.000000 
7329 2000 10 24 0 0 0 24.846233 0.000846 0.000000 25.993711 1.146632 0.000000 0.000000 354.346436 0.038931 8.880152 0.594633 45.359814 49.747009 62.912109 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 26.921566 31.220602 0.000000 0.000000 0.002111 0.731368 0.001867 0.027862 0.019793 0.076334 0.000041 0.019710 0.000000 0.000000 0.000003 0.000002 0.000000 0.000000 
7330 2000 10 25 0 0 0 24.402563 7.015154 0.000340 32.962741 1.545025 0.351040 0.166356 328.612335 0.158238 8.788983 0.611759 34.359814 38.747009 51.912109 1.388366 0.000000 0.151458 0.000000 0.400000 0.400000 0.403669 0.121424 0.149884 0.000000 0.448316 0.220000 0.460148 0.304295 28.869198 35.828056 0.280078 0.000000 0.035579 0.912860 0.401307 0.553229 0.756098 0.794073 0.119253 0.848959 0.053322 0.036749 0.038718 0.037799 0.029955 0.060978 
7331 2000 10 26 0 0 0 23.967355 2.049246 0.000050 27.485988 1.469386 0.175520 0.152306 116.134979 0.277383 8.600535 0.591639 30.885611 32.886658 38.958908 3.012760 0.183822 0.340677 0.020053 0.200000 0.200000 0.617901 0.222527 0.366961 0.104296 0.224158 0.110000 0.230074 0.152148 24.921566 29.220602 0.140039 0.000000 0.014116 0.954667 0.866667 0.917976 0.991557 0.991670 0.535210 0.995320 0.029001 0.020287 0.008397 0.007597 0.040828 0.005617 
7332 2000 10 27 0 0 0 23.541154 2.316677 0.000127 27.462465 1.604633 0.087760 0.051115 157.657684 0.279816 8.471495 0.583166 32.359814 36.747009 49.912109 3.023318 0.000000 0.374540 0.000000 0.100000 0.100000 0.718366 0.255407 0.387237 0.000000 0.112079 0.055000 0.115037 0.076074 26.904110 32.089752 0.070020 0.000000 0.027772 1.011184 0.624837 0.703316 0.853659 0.887751 0.237169 0.957560 0.112639 0.077723 0.052892 0.045992 0.073241 0.052967 
7333 2000 10 28 0 0 0 23.129857 8.825034 0.000248 34.550008 2.595117 0.702081 0.518353 137.381012 0.767450 8.350055 0.617401 26.991264 30.781919 42.173813 10.016598 0.000000 1.162913 0.000000 0.800000 0.800000 1.605617 0.686020 1.294289 0.572252 0.896632 0.440000 0.920296 0.608590 28.886654 34.958908 0.560157 0.000000 0.019264 1.202657 0.752941 0.833333 0.970919 0.982930 0.493250 0.990157 0.041668 0.027206 0.020044 0.012973 0.038660 0.006038 
7334 2000 10 29 0 0 0 22.732337 7.570949 0.000201 33.521440 3.218153 0.702081 0.589823 141.041183 1.333352 8.193407 0.611914 22.728365 27.712097 42.650414 16.502614 2.497880 1.958229 0.272496 0.800000 0.800000 2.500695 1.123472 2.209211 1.172645 0.896632 0.440000 0.920296 0.608590 19.869198 26.828054 0.560157 0.000000 0.012390 1.323802 0.920261 0.963351 1.000000 1.000000 0.693323 0.998225 0.040764 0.028712 0.012687 0.009758 0.046560 0.003108 
7335 2000 10 30 0 0 0 22.343001 2.504526 0.000071 27.867457 3.019929 0.175520 0.138038 143.966446 1.442675 8.060206 0.583983 27.359814 31.747009 44.912109 16.957625 1.651080 2.151323 0.191648 0.200000 0.200000 2.720344 1.228617 2.431195 1.314738 0.224158 0.110000 0.230074 0.152148 19.904110 25.089754 0.140039 0.000000 0.014319 1.374825 0.887442 0.929866 1.000000 0.999044 0.619941 0.996930 0.067869 0.052058 0.016604 0.011947 0.070230 0.004949 
7336 2000 10 31 0 0 0 21.958988 0.004029 0.000000 24.638028 2.675011 0.000000 0.000000 284.651123 1.438294 7.899385 0.561206 27.359814 31.747009 44.912109 15.593594 1.469930 2.147629 0.185590 0.000000 0.000000 2.717937 1.226253 2.425599 1.308369 0.000000 0.000000 0.000000 0.000000 18.886654 24.958904 0.000000 0.000000 0.024132 1.360483 0.853595 0.902264 0.992564 0.993441 0.573619 0.994882 0.000039 0.000005 0.000000 0.000000 0.000014 0.000000 
7337 2000 11 1 0 0 0 21.584330 2.211445 0.000108 26.815933 3.020158 0.087869 0.057144 317.081604 1.437192 7.857202 0.562364 34.675537 38.764465 51.042961 15.144552 0.000000 2.230472 0.000000 0.100000 0.100000 2.819938 1.269823 2.534290 1.346396 0.111578 0.055000 0.127746 0.081743 13.921566 18.220602 0.069897 0.000000 0.046475 1.396669 0.810777 0.867718 0.976481 0.984832 0.500559 0.992460 0.094237 0.066493 0.036951 0.028658 0.092990 0.011857 
7338 2000 11 2 0 0 0 21.214913 0.031523 0.000002 23.908400 2.661964 0.000000 0.000000 309.071594 1.419247 7.664452 0.542758 33.991264 37.781921 49.173813 13.856329 0.000000 2.207292 0.000000 0.000000 0.000000 2.805853 1.256077 2.497431 1.301124 0.000000 0.000000 0.000000 0.000000 18.921566 23.220602 0.000000 0.000000 0.046286 1.378643 0.757174 0.832571 0.952007 0.969807 0.450657 0.986942 0.001060 0.000248 0.000268 0.000444 0.001415 0.000252 
7339 2000 11 3 0 0 0 20.850708 0.015103 0.000001 23.380201 2.514389 0.000000 0.000000 299.386963 1.400659 7.521492 0.530272 30.991264 34.781921 46.173813 12.689905 0.000000 2.181731 0.000000 0.000000 0.000000 2.796507 1.243552 2.466575 1.257694 0.000000 0.000000 0.000000 0.000000 20.939020 24.351452 0.000000 0.000000 0.027363 1.371001 0.750443 0.828452 0.948475 0.966487 0.440770 0.985166 0.000331 0.000072 0.000080 0.000234 0.000779 0.000134 
7340 2000 11 4 0 0 0 20.492291 0.300853 0.000020 23.244272 2.451128 0.000000 0.000000 316.463379 1.340707 7.395477 0.519758 45.306988 48.799377 59.304657 11.404430 0.000000 2.111360 0.000000 0.000000 0.000000 2.735224 1.184955 2.385123 1.133623 0.000000 0.000000 0.000000 0.000000 16.939020 20.351452 0.000000 0.000000 0.055436 1.376641 0.736456 0.819775 0.941195 0.961634 0.424448 0.982807 0.017559 0.010278 0.008453 0.009119 0.020684 0.006533 
7341 2000 11 5 0 0 0 20.139595 0.357112 0.000025 22.863147 2.366440 0.000000 0.000000 309.239014 1.284228 7.267060 0.509135 41.306988 44.799377 55.304657 10.299047 0.000000 2.048346 0.000000 0.000000 0.000000 2.688090 1.135430 2.314706 0.990017 0.000000 0.000000 0.000000 0.000000 19.799376 30.304659 0.000000 0.000000 0.047087 1.386024 0.704296 0.797731 0.922716 0.945536 0.384631 0.974621 0.021782 0.014283 0.010831 0.012913 0.023036 0.013079 
7342 2000 11 6 0 0 0 19.792141 0.001019 0.000000 22.016814 2.223654 0.000000 0.000000 265.681702 1.279658 7.126691 0.497209 25.306988 28.799376 39.304657 9.579263 0.000000 2.041681 0.000000 0.000000 0.000000 2.684340 1.131478 2.306316 0.980403 0.000000 0.000000 0.000000 0.000000 18.886654 24.958904 0.000000 0.000000 0.006947 1.383993 0.678428 0.774782 0.905184 0.927664 0.348222 0.963672 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7343 2000 11 7 0 0 0 19.449954 0.001633 0.000000 21.566892 2.115305 0.000000 0.000000 279.338043 1.269203 6.995126 0.486236 31.622711 34.816833 44.435509 8.886786 0.000000 2.024633 0.000000 0.000000 0.000000 2.676882 1.122859 2.283921 0.953078 0.000000 0.000000 0.000000 0.000000 15.921566 20.220602 0.000000 0.000000 0.013677 1.381099 0.675569 0.772385 0.903459 0.925964 0.345171 0.962582 0.000008 0.000048 0.000001 0.000016 0.000051 0.000030 
7344 2000 11 8 0 0 0 19.113047 0.003280 0.000000 21.132309 2.015982 0.000000 0.000000 286.200775 1.255613 6.866341 0.475633 29.359814 33.747009 46.912109 8.251754 0.000000 2.004281 0.000000 0.000000 0.000000 2.666422 1.113056 2.260415 0.918124 0.000000 0.000000 0.000000 0.000000 21.973932 23.613150 0.000000 0.000000 0.017214 1.377790 0.670727 0.768008 0.900087 0.922412 0.339122 0.960026 0.000116 0.000119 0.000024 0.000130 0.000375 0.000106 
7345 2000 11 9 0 0 0 18.781419 1.548900 0.000027 22.307391 1.977072 0.351477 0.344763 121.473145 1.571372 6.740008 0.469016 18.359814 22.747009 35.912109 11.313420 3.377297 2.391858 0.368432 0.400000 0.400000 3.103309 1.321058 2.766192 1.236071 0.446312 0.220000 0.510984 0.326971 12.904110 18.089754 0.279587 0.181233 0.006009 1.395563 1.000000 1.000000 1.000000 1.000000 0.900450 1.000000 0.004395 0.002668 0.000000 0.000000 0.026823 0.000123 
7346 2000 11 10 0 0 0 18.455486 0.809226 0.000006 21.197550 1.932838 0.702955 0.698309 111.152122 2.260844 6.616225 0.456758 12.728365 17.712097 32.650414 17.914054 10.399755 3.191858 1.164563 0.800000 0.800000 3.995933 1.761058 3.788160 1.890012 0.892624 0.440000 1.021968 0.653941 7.886654 13.958904 0.559173 0.720717 0.002861 1.406240 1.000000 1.000000 1.000000 1.000000 0.998054 1.000000 0.001569 0.000805 0.000000 0.000000 0.016212 0.000060 
7347 2000 11 11 0 0 0 18.134759 0.001405 0.000000 19.962587 1.826423 0.000000 0.000000 206.388870 2.259248 6.494887 0.446188 14.359814 18.747009 31.912111 16.654625 9.553873 3.191858 1.164563 0.000000 0.000000 3.995933 1.761058 3.788160 1.890012 0.000000 0.000000 0.000000 0.000000 -1.165712 7.566357 0.000000 0.717133 0.002447 1.406279 0.999837 0.999904 0.999992 0.999994 0.976833 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7348 2000 11 12 0 0 0 17.819242 0.025070 0.000000 19.594954 1.750642 0.000000 0.000000 264.293610 2.254023 6.375925 0.436792 24.044090 28.729553 42.781265 15.521139 8.759898 3.191858 1.160235 0.000000 0.000000 3.995933 1.761058 3.788160 1.890012 0.000000 0.000000 0.000000 0.000000 -0.060979 3.351451 0.000000 0.704369 0.006475 1.406404 0.999787 0.999874 0.999992 0.999994 0.971392 0.999992 0.000000 0.000022 0.000000 0.000000 0.000683 0.000000 
7349 2000 11 13 0 0 0 17.512843 2.234484 0.000012 21.838898 2.091571 0.263608 0.251282 124.871788 2.490249 6.259278 0.428456 18.728365 23.712097 38.650414 17.251001 10.632827 3.491858 1.448165 0.300000 0.300000 4.330667 1.926058 4.171398 2.135240 0.334734 0.165000 0.383238 0.245228 1.851743 9.697206 0.209690 0.880552 0.005895 1.425501 1.000000 1.000000 1.000000 1.000000 0.903715 0.999999 0.001495 0.001009 0.000000 0.000000 0.045582 0.000111 
7350 2000 11 14 0 0 0 17.211104 0.015664 0.000000 19.055921 1.829152 0.000000 0.000000 234.500977 2.486332 6.144888 0.418880 13.096916 18.677187 35.388718 16.107878 9.770877 3.491858 1.442257 0.000000 0.000000 4.330667 1.926058 4.171398 2.135240 0.000000 0.000000 0.000000 0.000000 2.729554 16.781263 0.000000 0.862736 0.010398 1.421096 0.999633 0.999752 0.999989 0.999992 0.880808 0.999960 0.000000 0.000000 0.000000 0.000000 0.000095 0.000000 
7351 2000 11 15 0 0 0 16.914025 0.008757 0.000000 18.669036 1.746255 0.000000 0.000000 227.571594 2.482270 6.032702 0.410269 18.359814 22.747009 35.912109 15.079067 9.003112 3.491858 1.437299 0.000000 0.000000 4.330667 1.926058 4.171398 2.135240 0.000000 0.000000 0.000000 0.000000 0.747009 13.912112 0.000000 0.832419 0.007758 1.418071 0.999265 0.999473 0.999977 0.999983 0.874114 0.999933 0.000000 0.000000 0.000000 0.000000 0.000054 0.000000 
7352 2000 11 16 0 0 0 16.621607 0.002274 0.000000 18.293725 1.669845 0.000000 0.000000 223.090256 2.480013 5.922668 0.401896 13.412640 18.694641 34.519562 14.153136 8.330785 3.491858 1.435306 0.000000 0.000000 4.330667 1.926058 4.171398 2.135240 0.000000 0.000000 0.000000 0.000000 6.939022 10.351452 0.000000 0.814497 0.003738 1.416901 0.998624 0.999092 0.999966 0.999975 0.866415 0.999902 0.000000 0.000000 0.000000 0.000000 0.000009 0.000000 
7353 2000 11 17 0 0 0 16.333844 0.006464 0.000000 17.939408 1.599100 0.000000 0.000000 234.545166 2.476888 5.814737 0.393753 26.622713 29.816832 39.435509 13.319799 7.702739 3.491858 1.428965 0.000000 0.000000 4.330667 1.926058 4.171398 2.135240 0.000000 0.000000 0.000000 0.000000 3.956477 6.482301 0.000000 0.793602 0.004455 1.416049 0.998045 0.998807 0.999964 0.999973 0.861600 0.999882 0.000000 0.000011 0.000000 0.000000 0.000058 0.000000 
7354 2000 11 18 0 0 0 16.050974 0.260832 0.000000 17.878373 1.566567 0.000000 0.000000 260.408752 2.436736 5.709025 0.385851 43.885612 45.886658 51.958908 12.463993 6.966028 3.462467 1.388192 0.000000 0.000000 4.297546 1.903739 4.121946 2.093219 0.000000 0.000000 0.000000 0.000000 12.043755 10.136546 0.000000 0.732921 0.044437 1.420665 0.997259 0.998415 0.999949 0.999960 0.848377 0.999855 0.000326 0.002221 0.000073 0.000244 0.014072 0.000171 
7355 2000 11 19 0 0 0 15.782594 7.085174 0.000333 25.635932 2.768164 0.087869 0.024969 261.998566 2.281758 5.767526 0.414047 43.254162 45.851746 53.697205 11.715469 4.691803 3.526206 1.059796 0.100000 0.100000 4.379550 1.927811 3.975259 1.782395 0.111578 0.055000 0.127746 0.081743 14.886654 20.958904 0.069897 0.195780 0.053223 1.594516 0.988266 0.990093 0.999871 0.999808 0.676759 0.999077 0.180174 0.137488 0.064166 0.076008 0.303863 0.062440 
7356 2000 11 20 0 0 0 15.519478 0.490381 0.000017 18.265018 2.255159 0.000000 0.000000 262.914642 2.243003 5.627172 0.383946 42.622711 45.816833 55.435509 11.042962 4.031278 3.498120 0.971149 0.000000 0.000000 4.357361 1.908930 3.932268 1.738753 0.000000 0.000000 0.000000 0.000000 11.886654 17.958904 0.000000 0.116951 0.049407 1.594188 0.925649 0.945660 0.978342 0.982224 0.547986 0.991685 0.023363 0.012583 0.005020 0.005635 0.024242 0.005505 
7357 2000 11 21 0 0 0 15.271591 3.510512 0.000172 22.147631 3.365528 0.087869 0.053506 260.554260 2.201475 5.961790 0.395546 33.728363 38.712101 53.650414 11.221102 2.362034 3.569230 0.605246 0.100000 0.100000 4.449253 1.940549 4.013116 1.687184 0.111578 0.055000 0.127746 0.081743 18.973932 20.613150 0.069897 0.000000 0.033573 1.676045 0.892226 0.926778 0.974112 0.981977 0.505745 0.992699 0.157342 0.113285 0.049205 0.041370 0.142860 0.025699 
7358 2000 11 22 0 0 0 15.026153 0.002181 0.000000 17.650184 2.621851 0.000000 0.000000 236.939377 2.199201 5.627698 0.373855 27.991264 31.781919 43.173813 10.689770 2.216284 3.567864 0.602413 0.000000 0.000000 4.449253 1.940542 4.010614 1.680257 0.000000 0.000000 0.000000 0.000000 10.851744 18.697206 0.000000 0.000000 0.014190 1.669212 0.836994 0.877191 0.944793 0.960534 0.416030 0.983561 0.000010 0.000067 0.000000 0.000003 0.000098 0.000001 
7359 2000 11 23 0 0 0 14.783776 0.051946 0.000000 17.349997 2.514275 0.000000 0.000000 257.005005 2.180594 5.529343 0.366388 38.359814 42.747009 55.912109 10.159756 1.928660 3.548417 0.554568 0.000000 0.000000 4.436464 1.928341 3.978649 1.641995 0.000000 0.000000 0.000000 0.000000 11.904110 17.089754 0.000000 0.000000 0.033205 1.659665 0.835709 0.876259 0.944332 0.960030 0.414291 0.983274 0.004174 0.002223 0.000730 0.000677 0.004276 0.000394 
