28
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
tmaxf 10667
tmaxf 1554
pk_depth 10667
pk_depth 1554
pkwater_equiv 10667
pkwater_equiv 1554
hru_ppt 10667
hru_ppt 1554
basin_dunnian 1
hru_ppt 5717
tminf 10667
tminf 1554
basin_actet 1
basin_soil_moist 1
1 2069 10 1 0 0 0 1.291037 0.000000 16.406409 17.697446 0.117169 0.000000 0.000000 469.733673 0.000000 16.406409 0.010131 0.000000 0.000000 74.362671 77.830261 76.365578 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 38.978676 38.759209 0.014423 0.209208 
2 2069 10 2 0 0 0 1.465599 0.000000 15.143342 16.608941 0.130471 0.000000 0.000000 468.238190 0.000000 15.143342 0.009508 0.000000 0.000000 78.643044 82.202682 80.653374 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 43.319019 43.087467 0.017691 0.212741 
3 2069 10 3 0 0 0 1.630102 0.000000 14.010253 15.640355 0.136788 0.000000 0.000000 464.367218 0.000000 14.010253 0.008954 0.000000 0.000000 79.309082 82.737228 81.308815 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 47.491451 46.999973 0.021283 0.211233 
4 2069 10 4 0 0 0 1.785182 0.000000 12.990150 14.775332 0.133610 0.000000 0.000000 459.797028 0.000000 12.990150 0.008459 0.000000 0.000000 79.613144 83.547523 81.653671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 45.539841 44.159794 0.018955 0.210706 
5 2069 10 5 0 0 0 1.931420 0.000000 12.068748 14.000168 0.119349 0.000000 0.000000 451.600739 0.000000 12.068748 0.008015 0.000000 0.000000 74.268951 78.157310 76.305771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.800076 42.181660 0.016952 0.210914 
6 2069 10 6 0 0 0 2.069349 0.000000 11.233963 13.303312 0.092984 0.000000 0.000000 428.220612 0.000000 11.233963 0.007616 0.000000 0.000000 64.606598 68.337166 66.630699 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 37.486149 36.795197 0.013114 0.213745 
7 2069 10 7 0 0 0 2.199462 0.000000 10.475509 12.674970 0.094009 0.000000 0.000000 426.943695 0.000000 10.475509 0.007256 0.000000 0.000000 66.141960 69.997452 68.176132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.626076 36.007660 0.014604 0.214095 
8 2069 10 8 0 0 0 2.322213 0.000000 9.784584 12.106797 0.100210 0.000000 0.000000 433.169983 0.000000 9.784584 0.006931 0.000000 0.000000 69.445122 72.741768 71.434258 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 37.975719 37.544693 0.014908 0.213261 
9 2069 10 9 0 0 0 2.438024 0.000000 9.153621 11.591644 0.094308 0.000000 0.000000 420.897675 0.000000 9.153621 0.006636 0.000000 0.000000 67.355103 71.420982 69.406235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.354439 35.373341 0.013566 0.212909 
10 2069 10 10 0 0 0 2.547284 0.000000 8.576077 11.123361 0.090117 0.000000 0.000000 414.548157 0.000000 8.576077 0.006368 0.000000 0.000000 65.976387 69.726692 68.002083 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.936676 35.717209 0.012199 0.213142 
