2202 1986 10 11 0 0 0 26.089599 0.001739 0.000000 28.169322 2.077984 0.000000 0.000000 418.089203 0.026781 0.152793 25.405816 42.923267 48.667587 65.866753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.358202 31.875620 0.000000 0.000000 0.001611 1.157360 
2203 1986 10 12 0 0 0 25.603486 0.001677 0.000000 27.599001 1.993837 0.000000 0.000000 418.421051 0.026526 0.149504 24.888696 45.344643 52.580311 74.212509 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.358202 32.875622 0.000000 0.000000 0.001701 1.156711 
2204 1986 10 13 0 0 0 25.126691 0.001618 0.000000 27.045482 1.917173 0.000000 0.000000 414.286285 0.025795 0.146322 24.387011 56.554714 61.702499 77.128448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.358202 31.875620 0.000000 0.000000 0.003199 1.154974 
2205 1986 10 14 0 0 0 24.659210 0.001562 0.000000 26.515915 1.855143 0.000000 0.000000 408.052521 0.025134 0.143222 23.907973 60.133339 63.789776 74.782700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.358202 32.875622 0.000000 0.000000 0.002809 1.153522 
2206 1986 10 15 0 0 0 24.200896 0.001509 0.000000 25.997026 1.794621 0.000000 0.000000 398.179932 0.024724 0.140201 23.438366 58.711960 60.877056 67.436943 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 26.358202 33.875622 0.000000 0.000000 0.002013 1.152585 
2207 1986 10 16 0 0 0 23.751507 0.001459 0.000000 25.476508 1.723543 0.000000 0.000000 391.676910 0.024611 0.137254 22.965934 49.133339 52.789776 63.782700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 26.358202 33.875622 0.000000 0.000000 0.000914 1.152424 
2208 1986 10 17 0 0 0 23.310900 0.001411 0.000000 24.971912 1.659600 0.000000 0.000000 358.093109 0.024505 0.134388 22.508274 48.659138 49.929420 53.829487 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.358202 30.875622 0.000000 0.000000 0.000933 1.152205 
2209 1986 10 18 0 0 0 22.878912 0.001366 0.000000 24.475468 1.595191 0.000000 0.000000 379.823151 0.024492 0.131596 22.057662 31.976093 38.615219 58.474205 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18.358202 25.875620 0.000000 0.000000 0.000145 1.152653 
2210 1986 10 19 0 0 0 22.455432 0.001322 0.000000 23.995199 1.538444 0.000000 0.000000 381.886749 0.024449 0.128876 21.622160 39.607544 45.650131 63.735909 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 27.358202 34.875622 0.000000 0.000000 0.000482 1.152755 
2211 1986 10 20 0 0 0 22.040330 0.001281 0.000000 23.525464 1.483853 0.000000 0.000000 379.175812 0.024385 0.126225 21.196166 45.554714 50.702499 66.128448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28.358202 35.875622 0.000000 0.000000 0.000761 1.152570 
2212 1986 10 21 0 0 0 21.633471 0.001242 0.000000 23.066789 1.432076 0.000000 0.000000 375.353546 0.024314 0.123641 20.780238 47.870441 52.719955 67.259300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 27.358202 34.875622 0.000000 0.000000 0.000767 1.152361 
2213 1986 10 22 0 0 0 21.234718 0.001204 0.000000 22.618701 1.382779 0.000000 0.000000 361.973328 0.024220 0.121120 20.373938 51.080513 53.842144 62.175240 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.358202 32.875622 0.000000 0.000000 0.000949 1.151974 
2214 1986 10 23 0 0 0 20.843928 0.001168 0.000000 22.180341 1.335245 0.000000 0.000000 364.804718 0.024178 0.118661 19.976438 42.238991 47.685043 63.997604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 26.358202 33.875622 0.000000 0.000000 0.000359 1.152111 
2215 1986 10 24 0 0 0 20.460976 0.001133 0.000000 21.753697 1.291588 0.000000 0.000000 363.582825 0.024125 0.116262 19.589754 44.923267 50.667587 67.866753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 29.358202 36.875622 0.000000 0.000000 0.000532 1.152062 
2216 1986 10 25 0 0 0 20.085725 0.001100 0.000000 21.336628 1.249803 0.000000 0.000000 360.627747 0.024053 0.113921 19.211772 49.238991 54.685043 70.997604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.358202 38.875622 0.000000 0.000000 0.000695 1.151845 
2217 1986 10 26 0 0 0 19.718048 0.001069 0.000000 20.930109 1.210993 0.000000 0.000000 350.583466 0.023916 0.111637 18.843493 55.396236 57.859600 65.306091 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.358204 39.875622 0.000000 0.000000 0.001090 1.151285 
2218 1986 10 27 0 0 0 19.357791 0.001038 0.000000 20.531024 1.172195 0.000000 0.000000 350.421265 0.023868 0.109406 18.481826 45.554714 50.702499 66.128448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28.358202 35.875622 0.000000 0.000000 0.000362 1.151351 
2219 1986 10 28 0 0 0 19.004836 0.001009 0.000000 20.143478 1.137633 0.000000 0.000000 336.223846 0.023812 0.107228 18.130899 50.080513 52.842144 61.175240 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.358202 32.875622 0.000000 0.000000 0.000538 1.151232 
2220 1986 10 29 0 0 0 18.659035 0.000981 0.000000 19.763082 1.103065 0.000000 0.000000 327.868713 0.023767 0.105102 17.786345 43.133339 46.789776 57.782692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34.358204 41.875622 0.000000 0.000000 0.000374 1.151252 
2221 1986 10 30 0 0 0 18.320239 0.000954 0.000000 19.390358 1.069165 0.000000 0.000000 309.448364 0.023743 0.103025 17.448709 41.080513 43.842144 52.175240 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.358202 30.875622 0.000000 0.000000 0.000212 1.151399 
2222 1986 10 31 0 0 0 17.988312 0.000929 0.000000 19.026502 1.037261 0.000000 0.000000 311.284760 0.023736 0.100997 17.119206 33.012520 37.727810 51.868179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.358202 30.875622 0.000000 0.000000 0.000105 1.151625 
2223 1986 11 1 0 0 0 17.663126 0.000904 0.000000 18.671104 1.007074 0.000000 0.000000 327.157898 0.023730 0.099016 16.797446 28.749619 34.657986 52.344780 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18.311943 28.178869 0.000000 0.000000 0.000128 1.151813 
2224 1986 11 2 0 0 0 17.344551 0.000880 0.000000 18.323845 0.978414 0.000000 0.000000 332.261292 0.023719 0.097081 16.483128 29.908096 38.500885 64.167137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.311943 30.178869 0.000000 0.000000 0.000204 1.151918 
2225 1986 11 3 0 0 0 17.032454 0.000857 0.000000 17.984182 0.950870 0.000000 0.000000 331.312531 0.023664 0.095191 16.175728 45.433895 51.640530 70.213936 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.311943 32.178871 0.000000 0.000000 0.000653 1.151605 
2226 1986 11 4 0 0 0 16.726702 0.000835 0.000000 17.651711 0.924174 0.000000 0.000000 323.972870 0.023587 0.093344 15.874860 52.959690 56.780178 68.260727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.311943 32.178871 0.000000 0.000000 0.000944 1.151013 
2227 1986 11 5 0 0 0 16.427162 0.000814 0.000000 17.326436 0.898460 0.000000 0.000000 284.870667 0.023483 0.091539 15.580544 55.958458 54.111835 48.746857 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.311943 32.178871 0.000000 0.000000 0.000871 1.150514 
2228 1986 11 6 0 0 0 16.133707 0.000793 0.000000 17.008379 0.873879 0.000000 0.000000 287.967010 0.023482 0.089776 15.292817 27.643967 31.762720 44.129875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.311943 23.178871 0.000000 0.000000 0.000033 1.150741 
2229 1986 11 7 0 0 0 15.846210 0.000773 0.000000 16.697283 0.850300 0.000000 0.000000 305.312439 0.023482 0.088053 15.011440 22.486721 29.588163 50.821388 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 10.311945 20.178871 0.000000 0.000000 0.000040 1.150951 
2230 1986 11 8 0 0 0 15.564547 0.000754 0.000000 16.392963 0.827662 0.000000 0.000000 306.333160 0.023480 0.086369 14.736241 31.118172 37.623077 57.083084 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 10.311945 20.178871 0.000000 0.000000 0.000082 1.151114 
2231 1986 11 9 0 0 0 15.288594 0.000736 0.000000 16.095244 0.805914 0.000000 0.000000 303.371674 0.023460 0.084723 14.467061 38.381069 43.692898 59.606476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.311943 25.178871 0.000000 0.000000 0.000190 1.151177 
2232 1986 11 10 0 0 0 15.018231 0.000718 0.000000 15.803956 0.785007 0.000000 0.000000 305.124756 0.023433 0.083114 14.203744 38.170998 45.570709 67.690536 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.311943 30.178869 0.000000 0.000000 0.000245 1.151186 
2233 1986 11 11 0 0 0 14.753339 0.000701 0.000000 15.518936 0.764897 0.000000 0.000000 296.742371 0.023369 0.081542 13.946140 52.222588 54.849998 62.784119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.311943 30.178869 0.000000 0.000000 0.000652 1.150816 
2234 1986 11 12 0 0 0 14.493799 0.000684 0.000000 15.240023 0.745541 0.000000 0.000000 292.089203 0.023326 0.080005 13.694102 44.275417 47.797630 58.391571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.311943 32.178871 0.000000 0.000000 0.000331 1.150740 
2235 1986 11 13 0 0 0 14.239495 0.000668 0.000000 14.967064 0.726901 0.000000 0.000000 286.279358 0.023294 0.078503 13.447488 39.959690 43.780178 55.260727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.311943 33.178871 0.000000 0.000000 0.000230 1.150748 
2236 1986 11 14 0 0 0 13.990315 0.000652 0.000000 14.699908 0.708940 0.000000 0.000000 285.973022 0.023276 0.077034 13.206161 35.381069 40.692898 56.606476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.311943 30.178869 0.000000 0.000000 0.000129 1.150835 
2237 1986 11 15 0 0 0 13.746146 0.000637 0.000000 14.438409 0.691626 0.000000 0.000000 283.206635 0.023253 0.075598 12.969988 37.696793 42.710354 57.737328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 21.311943 31.178869 0.000000 0.000000 0.000169 1.150883 
2238 1986 11 16 0 0 0 13.506877 0.000623 0.000000 14.182426 0.674927 0.000000 0.000000 281.448883 0.023223 0.074194 12.738838 38.065346 43.675442 60.475632 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.311943 35.178871 0.000000 0.000000 0.000212 1.150888 
2239 1986 11 17 0 0 0 13.272401 0.000609 0.000000 13.931822 0.658812 0.000000 0.000000 270.019104 0.023180 0.072821 12.512585 44.538315 46.867455 53.914970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.311943 34.178871 0.000000 0.000000 0.000396 1.150718 
2240 1986 11 18 0 0 0 13.042612 0.000595 0.000000 13.686462 0.643255 0.000000 0.000000 274.703674 0.023166 0.071479 12.291107 32.433895 38.640530 57.213936 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.311943 34.178871 0.000000 0.000000 0.000112 1.150796 
2241 1986 11 19 0 0 0 12.817405 0.000582 0.000000 13.446217 0.628230 0.000000 0.000000 272.395020 0.023138 0.070166 12.074284 38.381069 43.692898 59.606476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.311943 34.178871 0.000000 0.000000 0.000184 1.150811 
2242 1986 11 20 0 0 0 12.596679 3.625023 0.000178 17.011200 0.789499 0.175739 0.032677 252.051376 0.033419 0.075963 15.066153 44.801212 45.937279 49.438362 0.000000 0.000000 0.000000 0.000000 0.200000 0.200000 0.000000 0.000000 0.000000 0.000000 0.223156 0.110000 0.255492 0.163485 22.311943 32.178871 0.139793 0.000000 0.063655 1.238947 
2243 1986 11 21 0 0 0 12.380334 0.000650 0.000000 13.088703 0.707719 0.000000 0.000000 247.057953 0.033416 0.068744 11.749038 29.959690 33.780178 45.260727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.311943 23.178871 0.000000 0.000000 0.015001 1.230611 
2244 1986 11 22 0 0 0 12.168274 0.000635 0.000000 12.859611 0.690702 0.000000 0.000000 263.082428 0.033416 0.067478 11.542430 22.855272 30.553251 53.559685 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.311943 22.178871 0.000000 0.000000 0.008349 1.223405 
2245 1986 11 23 0 0 0 11.960403 0.000620 0.000000 12.635272 0.674249 0.000000 0.000000 260.874573 0.033334 0.066241 11.340141 35.381069 40.692898 56.606476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 19.311943 29.178869 0.000000 0.000000 0.017971 1.208364 
2246 1986 11 24 0 0 0 11.756625 0.000605 0.000000 12.415589 0.658359 0.000000 0.000000 241.311905 0.032440 0.065031 11.142083 41.169762 42.902367 48.176666 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 21.311943 31.178869 0.000000 0.000000 0.017806 1.193122 
2247 1986 11 25 0 0 0 11.556848 0.000592 0.000000 12.200378 0.642939 0.000000 0.000000 255.454117 0.032412 0.063849 10.948082 25.486721 32.588165 53.821388 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18.311943 28.178869 0.000000 0.000000 0.002527 1.190787 
2248 1986 11 26 0 0 0 11.360981 0.000578 0.000000 11.989682 0.628122 0.000000 0.000000 253.802551 0.032142 0.062692 10.758190 35.381069 40.692898 56.606476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 17.311943 27.178869 0.000000 0.000000 0.004690 1.186553 
2249 1986 11 27 0 0 0 11.168938 1.723501 0.000084 13.583696 0.691256 0.087869 0.043023 242.661255 0.043568 0.064676 12.084992 39.906864 42.832542 51.653275 0.000000 0.000000 0.000000 0.000000 0.100000 0.100000 0.000000 0.000000 0.000000 0.000000 0.111578 0.055000 0.127746 0.081743 22.311943 32.178871 0.069897 0.000000 0.030313 1.220515 
2250 1986 11 28 0 0 0 10.980632 1.439941 0.000056 13.135727 0.715154 0.087869 0.072654 221.380142 0.078415 0.064395 11.644935 34.854038 36.884911 43.045822 0.486472 0.000000 0.053070 0.000000 0.100000 0.100000 0.100729 0.044930 0.040797 0.000000 0.111578 0.055000 0.127746 0.081743 21.311943 31.178869 0.069897 0.000000 0.018949 1.254003 
2251 1986 11 29 0 0 0 10.795977 0.000986 0.000000 11.472090 0.675127 0.000000 0.000000 248.276382 0.078366 0.060241 10.287861 18.276649 27.465975 54.905441 0.446670 0.000000 0.053070 0.000000 0.000000 0.000000 0.100729 0.044930 0.040797 0.000000 0.000000 0.000000 0.000000 0.000000 10.311945 20.178871 0.000000 0.000000 0.016069 1.243297 
2252 1986 11 30 0 0 0 10.614903 1.695705 0.000084 13.045775 0.735167 0.087869 0.040942 247.274460 0.107344 0.062046 11.590601 36.411793 42.639309 61.274773 0.716456 0.000000 0.083221 0.000000 0.100000 0.100000 0.207065 0.089600 0.083660 0.000000 0.111578 0.055000 0.127746 0.081743 11.311943 21.178871 0.069897 0.000000 0.037776 1.258788 
2253 1986 12 1 0 0 0 10.437317 0.000623 0.000000 11.129063 0.691123 0.000000 0.000000 241.542831 0.100047 0.058452 9.977201 44.253315 47.796410 58.452415 0.438927 0.000000 0.055456 0.000000 0.000000 0.000000 0.179522 0.062797 0.045156 0.000000 0.000000 0.000000 0.000000 0.000000 15.266909 27.421280 0.000000 0.000000 0.038554 1.238619 
2254 1986 12 2 0 0 0 10.263141 0.000541 0.000000 10.938230 0.674547 0.000000 0.000000 242.359680 0.094120 0.057401 9.805457 37.727520 43.656765 61.405624 0.214552 0.000000 0.029431 0.000000 0.000000 0.000000 0.157865 0.037987 0.022649 0.000000 0.000000 0.000000 0.000000 0.000000 16.266909 28.421278 0.000000 0.000000 0.020761 1.224220 
2255 1986 12 3 0 0 0 10.092298 0.000875 0.000000 10.751989 0.658816 0.000000 0.000000 227.964157 0.080510 0.056375 9.637940 46.779110 47.936054 51.499207 0.034225 0.000000 0.005087 0.000000 0.000000 0.000000 0.109593 0.006541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.266909 32.421280 0.000000 0.000000 0.025425 1.213134 
2256 1986 12 4 0 0 0 9.924711 0.000518 0.000000 10.568499 0.643270 0.000000 0.000000 216.871490 0.077011 0.055369 9.472815 33.200489 35.848778 43.844963 0.007606 0.000000 0.001223 0.000000 0.000000 0.000000 0.091951 0.002325 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23.266909 35.421280 0.000000 0.000000 0.008773 1.208014 
2257 1986 12 5 0 0 0 9.760308 1.945168 0.000040 12.405986 0.700509 0.181364 0.147256 211.444427 0.198191 0.061063 10.845324 24.937592 28.778952 40.321564 1.664353 0.000000 0.182003 0.000000 0.200000 0.200000 0.307054 0.096173 0.250300 0.149381 0.227440 0.110000 0.263270 0.169522 21.266909 33.421280 0.139521 0.000000 0.020014 1.235833 
2258 1986 12 6 0 0 0 9.599141 1.584406 0.000040 11.875427 0.691881 0.181364 0.171469 92.904625 0.357254 0.059033 10.353064 23.200489 25.848776 33.844963 3.345784 1.647305 0.380207 0.179706 0.200000 0.200000 0.534494 0.206173 0.511001 0.313472 0.227440 0.110000 0.263270 0.169522 16.266909 28.421278 0.139521 0.004999 0.008966 1.248962 
2259 1986 12 7 0 0 0 9.441002 0.009256 0.000000 10.114649 0.664390 0.000000 0.000000 228.849075 0.349798 0.053288 9.054900 8.623100 18.429840 47.704582 3.074573 1.275650 0.380207 0.151562 0.000000 0.000000 0.534494 0.206173 0.511001 0.312941 0.000000 0.000000 0.000000 0.000000 12.266909 24.421280 0.000000 0.000000 0.020870 1.239852 
2260 1986 12 8 0 0 0 9.285825 0.001664 0.000000 9.935985 0.648495 0.000000 0.000000 213.838852 0.339772 0.052335 8.893754 32.884766 35.831322 44.714111 2.795823 0.917062 0.375551 0.118458 0.000000 0.000000 0.534494 0.205111 0.503185 0.299978 0.000000 0.000000 0.000000 0.000000 8.266909 20.421280 0.000000 0.000000 0.015813 1.236462 
2261 1986 12 9 0 0 0 9.133544 0.047161 0.000000 9.818350 0.637646 0.000000 0.000000 231.565048 0.327158 0.051750 8.793068 20.570274 29.482206 56.097130 2.578832 0.264608 0.375551 0.037090 0.000000 0.000000 0.534494 0.205111 0.503185 0.286535 0.000000 0.000000 0.000000 0.000000 9.266909 21.421280 0.000000 0.000000 0.018129 1.231728 
2262 1986 12 10 0 0 0 8.984093 0.027634 0.000000 9.638031 0.626304 0.000000 0.000000 227.470001 0.307022 0.050671 8.626721 39.621864 43.761497 56.190712 2.273897 0.000000 0.358276 0.000000 0.000000 0.000000 0.525923 0.195411 0.476159 0.244740 0.000000 0.000000 0.000000 0.000000 9.266909 21.421280 0.000000 0.000000 0.026139 1.228138 
2263 1986 12 11 0 0 0 8.837621 2.368683 0.000124 11.949539 0.743234 0.090682 0.043427 222.987503 0.289806 0.053526 10.627374 37.937592 41.778954 53.321564 2.285568 0.000000 0.370234 0.000000 0.100000 0.100000 0.628263 0.153594 0.481045 0.118783 0.113720 0.055000 0.131635 0.084761 11.266909 23.421280 0.069760 0.000000 0.032346 1.293323 
2264 1986 12 12 0 0 0 8.693853 0.000497 0.000000 9.371536 0.677186 0.000000 0.000000 217.441483 0.286940 0.049452 8.384642 35.253315 38.796410 49.452415 2.060623 0.000000 0.360083 0.000000 0.000000 0.000000 0.623119 0.149129 0.465702 0.106530 0.000000 0.000000 0.000000 0.000000 11.266909 23.421280 0.000000 0.000000 0.022956 1.281226 
