15
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
basin_actet 1
1 2008 10 1 0 0 0 2.679081 0.000000 16.406410 19.085490 0.116209 0.000000 0.000000 434.098389 0.000000 16.406410 0.010926 0.000000 0.000000 64.510315 0.014156 
2 2008 10 2 0 0 0 3.004544 0.000000 15.143343 18.147887 0.098409 0.000000 0.000000 391.807343 0.000000 15.143343 0.010389 0.000000 0.000000 55.810425 0.013312 
3 2008 10 3 0 0 0 3.305450 1.377914 14.010253 18.693617 0.063111 0.312241 0.000203 173.288116 0.000000 14.010253 0.010702 0.000000 0.000000 51.510323 0.062747 
4 2008 10 4 0 0 0 3.583580 2.804303 12.990150 19.378032 0.024257 0.624481 0.026952 125.979828 0.179390 12.990150 0.011094 0.000000 0.019570 39.910118 0.023947 
5 2008 10 5 0 0 0 3.840565 0.000000 12.068748 15.909313 0.069775 0.000000 0.000000 316.125183 0.146565 12.068748 0.009108 0.000000 0.017414 50.210220 0.068783 
6 2008 10 6 0 0 0 4.077900 0.000000 11.233963 15.311863 0.092273 0.000000 0.000000 405.933624 0.048003 11.233963 0.008766 0.000000 0.006201 61.810425 0.090981 
7 2008 10 7 0 0 0 4.296961 0.000000 10.475509 14.772470 0.098097 0.000000 0.000000 399.916077 0.014548 10.475509 0.008457 0.000000 0.002039 62.910122 0.096752 
8 2008 10 8 0 0 0 4.499016 0.000000 9.784585 14.283601 0.096360 0.000000 0.000000 384.636444 0.005150 9.784585 0.008177 0.000000 0.000782 60.610016 0.093173 
9 2008 10 9 0 0 0 4.685234 0.000000 9.153621 13.838855 0.055671 0.000000 0.000000 274.638123 0.004417 9.153621 0.007922 0.000000 0.000725 48.210220 0.051111 
10 2008 10 10 0 0 0 4.856695 0.000000 8.576077 13.432772 0.007909 0.000000 0.000000 118.811317 0.004066 8.576077 0.007690 0.000000 0.000719 29.110525 0.006640 
11 2008 10 11 0 0 0 5.014400 0.000000 8.046277 13.060677 0.006451 0.000000 0.000000 117.622978 0.003768 8.046277 0.007477 0.000000 0.000717 28.110525 0.005404 
12 2008 10 12 0 0 0 5.159275 0.000000 7.559275 12.718550 0.014125 0.000000 0.000000 116.437569 0.003474 7.559275 0.007281 0.000000 0.000710 35.410629 0.012046 
13 2008 10 13 0 0 0 5.292179 0.910530 7.110745 13.313454 0.025744 0.208160 0.000210 141.836609 0.000000 7.110745 0.007622 0.000000 0.000000 47.410629 0.025604 
14 2008 10 14 0 0 0 5.413911 0.000000 6.696888 12.110799 0.075812 0.000000 0.000000 363.271057 0.000000 6.696888 0.006933 0.000000 0.000000 58.110527 0.075272 
15 2008 10 15 0 0 0 5.525212 0.000000 6.314359 11.839571 0.077757 0.000000 0.000000 334.841736 0.000000 6.314359 0.006778 0.000000 0.000000 56.610016 0.075279 
