 Upper Carson Datafile - Climate Scenario 3 - low freq (Future period 2072-2092, with 2072 repeated 3 times for spin-up at beginning)
Created By M. Gardner (8/23/18)
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID                          Type           Latitude      Longitude        Elevation
// 356 Blue Lakes SNOTEL       tasmax         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     tasmax         38.67         -119.82          6115
// 356 Blue Lakes SNOTEL       tasmin         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     tasmin         38.67         -119.82          6115
// 356 Blue Lakes SNOTEL       precip         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     precip         38.67         -119.82          6115
////////////////////////////////////////////////////////////
// Unit: temperature = farenheit, precipitation = mm per day, runoff = cfs, elevation = feet
////////////////////////////////////////////////////////////
tmax 2
tmin 2
precip 2
runoff 1
########################################
2069	10	1	0	0	0	76.64	79.268	38.03	36.95	0	0	1
2069	10	2	0	0	0	80.996	83.876	42.368	41.324	0	0	1
2069	10	3	0	0	0	81.554	84.074	46.49	46.22	0	0	1
2069	10	4	0	0	0	82.274	86.18	44.366	46.742	0	0	1
2069	10	5	0	0	0	76.892	80.672	41.774	41.882	0	0	1
2069	10	6	0	0	0	67.1	70.448	36.446	36.77	0	0	1
2069	10	7	0	0	0	68.738	72.428	35.6	35.708	0	0	1
2069	10	8	0	0	0	71.582	73.742	36.986	36.536	0	0	1
2069	10	9	0	0	0	70.124	74.39	35.258	36.446	0	0	1
2069	10	10	0	0	0	68.486	71.888	34.988	33.908	0	0	1
2069	10	11	0	0	0	70.052	73.76	43.178	42.008	0	0	1
2069	10	12	0	0	0	74.642	77.954	39.272	39.74	0	0	1
2069	10	13	0	0	0	76.982	80.366	43.52	42.674	0	0	1
2069	10	14	0	0	0	81.518	83.462	34.538	36.842	0	0	1
2069	10	15	0	0	0	79.754	81.59	44.834	43.412	0	0	1
2069	10	16	0	0	0	79.916	83.264	45.77	46.256	0	0	1
2069	10	17	0	0	0	78.026	81.518	44.762	43.106	0	0	1
