14
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
1 1989 4 19 0 0 0 0.762860 0.000000 0.000000 0.762860 0.000574 0.000000 0.000000 610.724854 0.000000 0.000000 0.000437 0.000000 0.000000 58.511341 
2 1989 4 20 0 0 0 0.756506 0.000000 0.000000 0.756506 0.000556 0.000000 0.000000 591.964111 0.000000 0.000000 0.000433 0.000000 0.000000 50.511341 
3 1989 4 21 0 0 0 0.750234 0.507891 1.639887 2.898011 0.000112 0.153687 0.153580 264.019836 0.083859 1.639887 0.001659 0.000000 0.009148 37.511341 
4 1989 4 22 0 0 0 0.744041 0.000000 0.826898 1.570939 0.000134 0.000000 0.000000 466.841156 0.074354 0.826898 0.000899 0.000000 0.008834 31.511339 
5 1989 4 23 0 0 0 0.737926 0.000000 0.732003 1.469930 0.000017 0.461060 0.461060 186.472610 2.833139 0.732003 0.000842 0.000000 0.310442 26.511339 
6 1989 4 24 0 0 0 0.731890 0.000000 0.649497 1.381387 0.000013 0.461060 0.461060 187.426102 5.376855 0.649497 0.000791 0.000000 0.613191 26.511339 
7 1989 4 25 0 0 0 0.725930 0.000000 0.577470 1.303400 0.000042 0.000000 0.000000 458.863007 4.935999 0.577470 0.000746 0.000000 0.612525 30.511339 
8 1989 4 26 0 0 0 0.720046 0.000000 0.514363 1.234409 0.000001 0.000000 0.000000 514.228210 4.543108 0.514363 0.000707 0.000000 0.612340 34.511341 
9 1989 4 27 0 0 0 0.714236 0.095999 0.767835 1.578070 0.000052 0.076843 0.076790 276.742371 4.521077 0.767835 0.000903 0.000000 0.643955 38.511341 
10 1989 4 28 0 0 0 0.708500 0.497252 2.326963 3.532716 0.000239 0.000000 0.000000 591.057495 3.621392 2.326963 0.002022 0.000000 0.558558 44.511341 
11 1989 4 29 0 0 0 0.702837 1.089094 6.435453 8.227383 0.000345 0.000000 0.000000 615.518555 2.199974 6.435453 0.004710 0.000000 0.366784 49.511341 
12 1989 4 30 0 0 0 0.697246 0.905302 8.329050 9.931598 0.000432 0.000000 0.000000 601.140381 1.127308 8.329050 0.005686 0.000000 0.202760 45.511341 
13 1989 5 1 0 0 0 0.691733 0.760733 9.320439 10.772905 0.000350 0.000000 0.000000 635.293701 0.327236 9.320439 0.006167 0.000000 0.063410 51.511341 
14 1989 5 2 0 0 0 0.686291 0.133087 7.218424 8.037802 0.000347 0.000000 0.000000 645.424805 0.060620 7.218424 0.004601 0.000000 0.012628 53.511341 
15 1989 5 3 0 0 0 0.680920 0.294451 7.152930 8.128301 0.000409 0.077892 0.067489 658.347656 0.000000 7.152930 0.004653 0.000000 0.000000 56.511341 
16 1989 5 4 0 0 0 0.675616 0.273979 6.605688 7.555282 0.000481 0.077892 0.065815 668.516113 0.000000 6.605688 0.004325 0.000000 0.000000 60.511341 
17 1989 5 5 0 0 0 0.670379 0.273979 6.321094 7.265451 0.000523 0.077892 0.065131 674.026184 0.000000 6.321094 0.004159 0.000000 0.000000 63.511341 
