10310000	04/19/1989	00:00:00	400	A
10310000	04/20/1989	00:00:00	438	A
10310000	04/21/1989	00:00:00	455	A
10310000	04/22/1989	00:00:00	305	A
10310000	04/23/1989	00:00:00	244	A
10310000	04/24/1989	00:00:00	214	A
10310000	04/25/1989	00:00:00	187	A
10310000	04/26/1989	00:00:00	175	A
10310000	04/27/1989	00:00:00	159	A
10310000	04/28/1989	00:00:00	152	A
10310000	04/29/1989	00:00:00	152	A
10310000	04/30/1989	00:00:00	152	A
10310000	05/01/1989	00:00:00	167	A
10310000	05/02/1989	00:00:00	197	A
10310000	05/03/1989	00:00:00	219	A
10310000	05/04/1989	00:00:00	285	A
10310000	05/05/1989	00:00:00	333	A
10310000	05/06/1989	00:00:00	374	A
10310000	05/07/1989	00:00:00	413	A
10310000	05/08/1989	00:00:00	440	A
10310000	05/09/1989	00:00:00	398	A
10310000	05/10/1989	00:00:00	362	A
10310000	05/11/1989	00:00:00	272	A
10310000	05/12/1989	00:00:00	240	A
10310000	05/13/1989	00:00:00	227	A
10310000	05/14/1989	00:00:00	197	A
10310000	05/15/1989	00:00:00	194	A
10310000	05/16/1989	00:00:00	179	A
10310000	05/17/1989	00:00:00	212	A
10310000	05/18/1989	00:00:00	244	A
10310000	05/19/1989	00:00:00	197	A
10310000	05/20/1989	00:00:00	196	A
10310000	05/21/1989	00:00:00	206	A
10310000	05/22/1989	00:00:00	208	A
10310000	05/23/1989	00:00:00	209	A
10310000	05/24/1989	00:00:00	161	A
10310000	05/25/1989	00:00:00	141	A
10310000	05/26/1989	00:00:00	140	A
10310000	05/27/1989	00:00:00	152	A
10310000	05/28/1989	00:00:00	155	A
10310000	05/29/1989	00:00:00	141	A
10310000	05/30/1989	00:00:00	129	A
10310000	05/31/1989	00:00:00	118	A
10310000	06/01/1989	00:00:00	123	A
10310000	06/02/1989	00:00:00	133	A
10310000	06/03/1989	00:00:00	259	A
10310000	06/04/1989	00:00:00	238	A
10310000	06/05/1989	00:00:00	208	A
10310000	06/06/1989	00:00:00	187	A
10310000	06/07/1989	00:00:00	216	A
10310000	06/08/1989	00:00:00	199	A
10310000	06/09/1989	00:00:00	204	A
10310000	06/10/1989	00:00:00	201	A
10310000	06/11/1989	00:00:00	197	A
10310000	06/12/1989	00:00:00	173	A
10310000	06/13/1989	00:00:00	179	A
10310000	06/14/1989	00:00:00	165	A
10310000	06/15/1989	00:00:00	164	A
10310000	06/16/1989	00:00:00	182	A
10310000	06/17/1989	00:00:00	158	A
10310000	06/18/1989	00:00:00	136	A
10310000	06/19/1989	00:00:00	126	A
10310000	06/20/1989	00:00:00	115	A
10310000	06/21/1989	00:00:00	102	A
10310000	06/22/1989	00:00:00	94	A
10310000	06/23/1989	00:00:00	96	A
10310000	06/24/1989	00:00:00	94	A
10310000	06/25/1989	00:00:00	88	A
10310000	06/26/1989	00:00:00	84	A
10310000	06/27/1989	00:00:00	85	A
10310000	06/28/1989	00:00:00	80	A
10310000	06/29/1989	00:00:00	77	A
10310000	06/30/1989	00:00:00	71	A
10310000	07/01/1989	00:00:00	64	A
10310000	07/02/1989	00:00:00	57	A
10310000	07/03/1989	00:00:00	62	A
10310000	07/04/1989	00:00:00	56	A
10310000	07/05/1989	00:00:00	51	A
10310000	07/06/1989	00:00:00	45	A
10310000	07/07/1989	00:00:00	44	A
10310000	07/08/1989	00:00:00	46	A
10310000	07/09/1989	00:00:00	55	A
10310000	07/10/1989	00:00:00	40	A
10310000	07/11/1989	00:00:00	48	A
10310000	07/12/1989	00:00:00	46	A
10310000	07/13/1989	00:00:00	47	A
10310000	07/14/1989	00:00:00	46	A
10310000	07/15/1989	00:00:00	38	A
10310000	07/16/1989	00:00:00	36	A
10310000	07/17/1989	00:00:00	38	A
10310000	07/18/1989	00:00:00	60	A
10310000	07/19/1989	00:00:00	67	A
10310000	07/20/1989	00:00:00	54	A
10310000	07/21/1989	00:00:00	71	A
10310000	07/22/1989	00:00:00	77	A
10310000	07/23/1989	00:00:00	40	A
10310000	07/24/1989	00:00:00	31	A
10310000	07/25/1989	00:00:00	30	A
10310000	07/26/1989	00:00:00	27	A
10310000	07/27/1989	00:00:00	26	A
