28
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
tmaxf 10667
tmaxf 1554
pk_depth 10667
pk_depth 1554
pkwater_equiv 10667
pkwater_equiv 1554
hru_ppt 10667
hru_ppt 1554
basin_dunnian 1
hru_ppt 5717
tminf 10667
tminf 1554
basin_actet 1
basin_soil_moist 1
1 2053 10 1 0 0 0 1.291037 0.000000 16.406409 17.697446 0.104383 0.000000 0.000000 444.598633 0.000000 16.406409 0.010131 0.000000 0.000000 65.777855 71.434776 67.957207 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.137215 35.224434 0.012750 0.210815 
2 2053 10 2 0 0 0 1.465599 0.527791 15.143342 17.136731 0.109130 0.122929 0.000000 433.027161 0.000000 15.143342 0.009810 0.000000 0.000000 64.431282 70.719360 66.661507 0.000000 0.000000 0.000000 0.000000 0.159122 0.091067 0.000000 0.092056 43.829456 40.503014 0.096928 0.244735 
3 2053 10 3 0 0 0 1.630102 1.676325 14.010253 17.316681 0.092636 0.373295 0.000000 204.700897 0.000000 14.010253 0.009913 0.000000 0.000000 60.021198 66.638000 62.277908 0.000000 0.000000 0.000000 0.000000 0.483199 0.276542 0.000000 0.279543 39.616806 36.943192 0.092146 0.541976 
4 2053 10 4 0 0 0 1.785183 0.000000 12.990150 14.775332 0.105550 0.000000 0.000000 433.352142 0.000000 12.990150 0.008459 0.000000 0.000000 65.617744 70.965668 67.772194 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.108906 38.836864 0.104836 0.467634 
5 2053 10 5 0 0 0 1.931420 0.198644 12.068748 14.198812 0.098523 0.049582 0.000000 423.165100 0.000000 12.068748 0.008129 0.000000 0.000000 64.244240 69.993202 66.431007 0.000000 0.000000 0.000000 0.000000 0.064179 0.036731 0.000000 0.037129 39.284950 36.466263 0.096268 0.425999 
6 2053 10 6 0 0 0 2.069350 2.045955 11.233963 15.349267 0.099219 0.455658 0.000000 408.523041 0.000000 11.233963 0.008787 0.000000 0.000000 61.956333 68.080048 64.173302 0.000000 0.000000 0.000000 0.000000 0.589811 0.337557 0.000000 0.341221 43.182682 40.128250 0.098690 0.793686 
7 2053 10 7 0 0 0 2.199479 6.824907 10.477837 19.502223 0.100763 1.519817 0.000000 200.769745 0.000000 10.477837 0.011165 0.000000 0.000000 61.076145 67.153839 63.289410 0.000000 0.000000 0.000000 0.000000 1.967274 1.125898 -0.000000 1.138118 46.271595 42.975376 0.100222 2.199913 
8 2053 10 8 0 0 0 2.322254 0.000000 9.785909 12.108162 0.081652 0.000000 0.000000 342.907074 0.000000 9.785909 0.006932 0.000000 0.000000 53.092972 59.795238 55.356571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 43.478783 39.825928 0.081142 2.145448 
9 2053 10 9 0 0 0 2.438095 0.000000 9.154890 11.592985 0.073216 0.000000 0.000000 323.065399 0.000000 9.154890 0.006637 0.000000 0.000000 51.627796 58.251167 53.885036 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.989948 36.506344 0.072534 2.086493 
10 2053 10 10 0 0 0 2.547392 0.000000 8.577295 11.124687 0.075729 0.000000 0.000000 360.076630 0.000000 8.577295 0.006369 0.000000 0.000000 55.834465 62.201431 58.071041 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.546139 33.370811 0.074221 2.025056 
11 2053 10 11 0 0 0 2.650508 0.000000 8.047445 10.697954 0.084514 0.000000 0.000000 390.770599 0.000000 8.047445 0.006124 0.000000 0.000000 59.983986 64.477203 62.069557 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.194466 36.027809 0.079878 1.957285 
12 2053 10 12 0 0 0 2.747781 0.000000 7.560397 10.308178 0.089192 0.000000 0.000000 383.778412 0.000000 7.560397 0.005901 0.000000 0.000000 61.583736 67.700874 63.800182 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.145977 36.136486 0.077989 1.890764 
13 2053 10 13 0 0 0 2.839525 0.715480 7.111822 10.666827 0.083133 0.164725 0.000000 189.406464 0.000000 7.111822 0.006107 0.000000 0.000000 60.390495 65.922493 62.559780 0.000000 0.000000 0.000000 0.000000 0.213223 0.122030 0.000000 0.123355 38.729240 35.620407 0.082687 1.968881 
14 2053 10 14 0 0 0 2.934569 15.139292 9.222810 27.296672 0.032442 2.377044 0.000262 135.709290 0.002393 9.222810 0.015627 0.000000 0.000261 47.716614 53.557613 49.910801 0.000000 0.000000 0.000000 0.000000 3.076882 1.760942 0.002556 1.780055 35.115822 31.426697 0.032228 4.183089 
15 2053 10 15 0 0 0 3.024207 0.000000 7.446536 10.470743 0.046617 0.000000 0.000000 295.847809 0.002180 7.446536 0.005994 0.000000 0.000259 48.870567 54.139584 51.018661 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 27.289448 24.138302 0.046399 4.159457 
16 2053 10 16 0 0 0 3.108717 0.000000 7.046730 10.155447 0.057494 0.000000 0.000000 349.898163 0.001862 7.046730 0.005814 0.000000 0.000240 55.246273 60.160259 57.365749 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 27.870604 25.064007 0.057187 4.114437 
17 2053 10 17 0 0 0 3.188356 0.000000 6.668097 9.856453 0.056253 0.000000 0.000000 323.527588 0.001607 6.668097 0.005643 0.000000 0.000225 52.675728 58.089382 54.835476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 30.276384 27.687397 0.055895 4.069658 
18 2053 10 18 0 0 0 3.263378 0.000000 6.317745 9.581124 0.068543 0.000000 0.000000 348.837341 0.001184 6.317745 0.005485 0.000000 0.000180 56.984997 62.148819 59.124611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.008396 32.244110 0.067799 4.012467 
19 2053 10 19 0 0 0 3.334021 0.000000 5.985194 9.319215 0.066918 0.000000 0.000000 347.533356 0.000799 5.985194 0.005335 0.000000 0.000131 57.800346 63.154827 59.955326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.892658 30.364117 0.065379 3.957391 
20 2053 10 20 0 0 0 3.400509 0.000000 5.675848 9.076357 0.068711 0.000000 0.000000 338.018005 0.000516 5.675848 0.005196 0.000000 0.000091 57.310593 63.217339 59.510078 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34.960613 31.978720 0.065217 3.901974 
21 2053 10 21 0 0 0 3.463051 0.000000 5.383657 8.846708 0.079413 0.000000 0.000000 323.613678 0.000377 5.383657 0.005065 0.000000 0.000072 56.361832 62.853714 58.608475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44.979824 41.290699 0.071321 3.840050 
22 2053 10 22 0 0 0 3.521839 0.000000 5.104330 8.626169 0.077644 0.000000 0.000000 337.059021 0.000276 5.104330 0.004938 0.000000 0.000056 59.306690 65.588188 61.536377 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.217022 37.325798 0.062598 3.786552 
23 2053 10 23 0 0 0 3.577060 0.000000 4.843326 8.420385 0.076684 0.000000 0.000000 349.245178 0.000184 4.843326 0.004821 0.000000 0.000040 62.627956 67.956139 64.780807 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.771523 33.547840 0.052472 3.742778 
24 2053 10 24 0 0 0 3.628887 0.000000 4.597566 8.226453 0.076361 0.000000 0.000000 327.886017 0.000145 4.597566 0.004709 0.000000 0.000034 58.755901 64.984802 60.981350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 41.421165 37.055035 0.042828 3.708264 
25 2053 10 25 0 0 0 3.677486 0.000000 4.366565 8.044052 0.066836 0.000000 0.000000 337.165710 0.000109 4.366565 0.004605 0.000000 0.000027 61.317524 66.750908 63.478863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.547485 27.695152 0.030984 3.685159 
26 2053 10 26 0 0 0 3.723020 0.000000 4.152392 7.875412 0.073178 0.000000 0.000000 326.796478 0.000074 4.152392 0.004509 0.000000 0.000020 59.598446 65.327682 61.783627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.206375 36.792686 0.029849 3.662799 
27 2053 10 27 0 0 0 3.765635 0.000000 3.947808 7.713443 0.065970 0.000000 0.000000 310.635956 0.000064 3.947808 0.004416 0.000000 0.000018 57.434654 63.847641 59.674938 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.218079 30.280319 0.022838 3.647144 
28 2053 10 28 0 0 0 3.805473 0.000000 3.758194 7.563667 0.079062 0.000000 0.000000 336.935730 0.000038 3.758194 0.004330 0.000000 0.000011 64.033928 68.724388 66.135399 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.795368 37.892056 0.025802 3.628179 
29 2053 10 29 0 0 0 3.842662 0.000000 3.574352 7.417014 0.079033 0.000000 0.000000 330.695465 0.000023 3.574352 0.004246 0.000000 0.000007 63.259884 68.147575 65.377235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.395214 38.482433 0.022528 3.612331 
30 2053 10 30 0 0 0 3.877328 0.000000 3.402662 7.279990 0.083235 0.000000 0.000000 332.956207 0.000012 3.402662 0.004168 0.000000 0.000004 65.684540 70.315834 67.781242 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 43.670265 40.700462 0.021671 3.597075 
31 2053 10 31 0 0 0 3.909589 0.000000 3.239647 7.149235 0.069783 0.000000 0.000000 324.195526 0.000006 3.239647 0.004093 0.000000 0.000002 60.407459 63.224159 62.357914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 41.697414 39.247456 0.016295 3.586902 
32 2053 11 1 0 0 0 3.939559 0.000000 3.088715 7.028274 0.100356 0.000000 0.000000 325.222229 0.000003 3.088715 0.004024 0.000000 0.000001 57.589912 62.346111 59.696674 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 37.163349 34.610630 0.021312 3.571532 
33 2053 11 2 0 0 0 3.967344 0.000000 2.940319 6.907663 0.087632 0.000000 0.000000 305.304901 0.000003 2.940319 0.003954 0.000000 0.000001 53.293060 58.963123 55.473473 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.016384 31.097559 0.015565 3.561704 
34 2053 11 3 0 0 0 3.993045 0.000000 2.804866 6.797911 0.089490 0.000000 0.000000 308.556427 0.000002 2.804866 0.003892 0.000000 0.000001 55.296459 60.959946 57.476341 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 33.899132 31.564022 0.014407 3.552763 
35 2053 11 4 0 0 0 4.016762 0.000000 2.675713 6.692475 0.090337 0.000000 0.000000 309.370941 0.000001 2.675713 0.003831 0.000000 0.000000 55.935596 61.105995 58.075741 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34.635956 32.306892 0.013057 3.544975 
