Created by M. Gardner 7/11/18.
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID                             Type
// 1  EastFkBasin1								sca_frac
// 2  EastFkBasin2								sca_frac
// 3  EastFkBasin3								sca_frac
// 4  EastFkBasin4								sca_frac
// 5  EastFkBasin5								sca_frac
// 6  EastFkBasin6								sca_frac
/////////////////////////////////////////////////////////
// Unit: sca_frac = fraction of snow covered area per section
////////////////////////////////////////////////////////////
sca_frac 6
########################################
2000	10	1	0	0	0	0	0	0	0	0	0
2000	10	2	0	0	0	0	0	0	0	0	0
2000	10	3	0	0	0	0	0	0	0	0	0
2000	10	4	0	0	0	0	0	0	0	0	0
2000	10	5	0	0	0	0	0	0	0	0	0
2000	10	6	0	0	0	0	0	0	0	0	0
2000	10	7	0	0	0	0	0	0	0	0	0
2000	10	8	0	0	0	0	0	0	0	0	0
2000	10	9	0	0	0	0	0	0	0	0	0.00140647
2000	10	10	0	0	0	0.037037037	0.286821705	0.267241379	0.227941176	0.010176754	0.187060478
2000	10	11	0	0	0	0.24691358	0.434108527	0.50862069	0.62377451	0.04713444	0.23628692
2000	10	12	0	0	0	0.24691358	0.434108527	0.50862069	0.681372549	0.044991966	0.23628692
2000	10	13	0	0	0	0.160493827	0.310077519	0.474137931	0.526960784	0.011247991	0.348804501
2000	10	14	0	0	0	0.135802469	0.263565891	0.5	0.428921569	0.00374933	0.371308017
2000	10	15	0	0	0	0.049382716	0.201550388	0.198275862	0.37745098	0.002678093	0.298171589
2000	10	16	0	0	0	0.049382716	0.162790698	0.146551724	0.305147059	0.001606856	0.263009845
2000	10	17	0	0	0	0.024691358	0.139534884	0.112068966	0.265931373	0.001606856	0.239099859
2000	10	18	0	0	0	0.024691358	0.108527132	0.034482759	0.232843137	0.001071237	0.195499297
2000	10	19	0	0	0	0.024691358	0.131782946	0.034482759	0.210784314	0.001071237	0.187060478
2000	10	20	0	0	0	0.024691358	0.131782946	0.034482759	0.132352941	0.001071237	0.150492264
2000	10	21	0	0	0	0	0.007751938	0.00862069	0.053921569	0	0.018284107
2000	10	22	0	0	0	0.049382716	0.124031008	0.00862069	0.094362745	0.005356186	0.049226442
2000	10	23	0	0	0	0.049382716	0.124031008	0.00862069	0.093137255	0.005356186	0.046413502
2000	10	24	0	0	0	0.049382716	0.069767442	0.00862069	0.084558824	0.005356186	0.046413502
2000	10	25	0	0	0	0	0.054263566	0.00862069	0.051470588	0	0.011251758
2000	10	26	0	0	0	0	0.054263566	0.00862069	0.041666667	0	0.011251758
2000	10	27	0	0	0	0	0.069767442	0.00862069	0.134803922	0.005891805	0.011251758
2000	10	28	0	0	0	0	0.069767442	0.00862069	0.134803922	0.011247991	0.028129395
2000	10	29	0	0	0	0.777777778	0.480620155	0.448275862	0.43872549	0.275307981	0.227848101
2000	10	30	0	0	0	0.777777778	0.480620155	0.448275862	0.43872549	0.281199786	0.227848101
