 Upper Carson Datafile - Climate Scenario 3 (Future period 2072-2092, with 2072 repeated 3 times for spin-up at beginning)
Created By M. Gardner (10/31/17)
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID                          Type           Latitude      Longitude        Elevation
// 356 Blue Lakes SNOTEL       tasmax         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     tasmax         38.67         -119.82          6115
// 356 Blue Lakes SNOTEL       tasmin         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     tasmin         38.67         -119.82          6115
// 356 Blue Lakes SNOTEL       precip         38.61         -119.92          8057
// 778 Spratt Creek SNOTEL     precip         38.67         -119.82          6115
////////////////////////////////////////////////////////////
// Unit: temperature = farenheit, precipitation = mm per day, runoff = cfs, elevation = feet
////////////////////////////////////////////////////////////
tmax 2
tmin 2
precip 2
runoff 1
########################################
2069	10	1	0	0	0	69.692	77.18	35.942	42.224	0	0	1.0
2069	10	2	0	0	0	65.246	75.866	31.586	42.026	0	0	1.0
2069	10	3	0	0	0	64.202	74.48	35.006	42.602	0	0	1.0
2069	10	4	0	0	0	65.192	73.058	24.782	34.034	0	0	1.0
2069	10	5	0	0	0	68.936	77.18	25.772	33.53	0	0	1.0
2069	10	6	0	0	0	70.178	78.242	23.666	30.848	0	0	1.0
2069	10	7	0	0	0	71.762	79.574	24.8	31.64	0	0	1.0
2069	10	8	0	0	0	71.834	80.366	36.104	44.186	0	0	1.0
2069	10	9	0	0	0	72.122	81.338	35.69	43.322	0	0	1.0
2069	10	10	0	0	0	69.818	79.772	36.338	45.608	0	0	1.0
2069	10	11	0	0	0	66.074	72.032	31.55	37.472	0	0	1.0
2069	10	12	0	0	0	64.058	72.572	27.23	33.476	0	0	1.0
2069	10	13	0	0	0	71.654	79.412	35.474	41.72	0	0	1.0
2069	10	14	0	0	0	74.57	82.598	36.248	37.958	0	0	1.0
2069	10	15	0	0	0	75.614	83.804	39.092	39.956	0	0	1.0
2069	10	16	0	0	0	76.874	84.938	40.1	46.886	0	0	1.0
2069	10	17	0	0	0	79.502	86.63	34.556	46.256	0	0	1.0
2069	10	18	0	0	0	75.956	85.352	42.62	50.702	0	0	1.0
2069	10	19	0	0	0	76.766	87.188	39.884	42.854	0	0	1.0
2069	10	20	0	0	0	78.188	89.366	43.016	52.628	0	0	1.0
2069	10	21	0	0	0	83.282	91.274	47.966	54.122	0	0	1.0
2069	10	22	0	0	0	86.108	94.136	50.054	56.354	0	0	1.0
2069	10	23	0	0	0	83.768	93.92	50.702	53.654	0	0	1.0
2069	10	24	0	0	0	81.536	88.898	52.34	58.532	0	0	1.0
2069	10	25	0	0	0	77.954	86.252	40.28	55.922	0	0	1.0
2069	10	26	0	0	0	76.694	84.776	50.342	59.72	0	0	1.0
2069	10	27	0	0	0	72.5	80.42	46.004	55.292	3.18	1.69	1.0
2069	10	28	0	0	0	70.07	79.592	43.808	51.944	2.2	1.38	1.0
2069	10	29	0	0	0	69.53	80.51	42.638	51.296	4	2.88	1.0
2069	10	30	0	0	0	71.78	80.816	42.998	49.946	0	0	1.0
2069	10	31	0	0	0	77.648	84.92	38.354	44.852	0	0	1.0
2069	11	1	0	0	0	74.966	85.046	37.634	40.316	0	0	1.0
2069	11	2	0	0	0	71.204	81.122	35.492	37.76	0	0	1.0
2069	11	3	0	0	0	68.558	73.184	42.458	47.21	0	0	1.0
2069	11	4	0	0	0	67.226	76.604	36.842	39.794	0	0	1.0
2069	11	5	0	0	0	62.312	71.672	30.794	37.598	0	0	1.0
2069	11	6	0	0	0	62.564	68.81	28.166	33.026	0	0	1.0
2069	11	7	0	0	0	59.972	67.712	27.716	35.924	0	0	1.0
2069	11	8	0	0	0	50.072	60.116	28.724	38.804	14.06	12.87	1.0
2069	11	9	0	0	0	51.008	57.398	14.468	22.442	0	0	1.0
2069	11	10	0	0	0	46.346	55.13	14.756	23.09	1.25	0	1.0
2069	11	11	0	0	0	56.678	65.498	23.108	29.858	0	0	1.0
2069	11	12	0	0	0	55.652	66.182	25.844	31.784	0	0	1.0
