29
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
tmaxf 10667
tmaxf 1554
pk_depth 10667
pk_depth 1554
pkwater_equiv 10667
pkwater_equiv 1554
hru_ppt 10667
hru_ppt 1554
basin_dunnian 1
hru_ppt 5717
tminf 10667
tminf 1554
subinc_snowcov 1
subinc_snowcov 2
subinc_snowcov 3
7321 2000 10 16 0 0 0 21.307808 0.081426 0.268292 21.657526 0.056788 0.000000 0.000000 263.776855 0.542393 0.268292 0.012399 0.000000 0.096998 51.009815 58.996315 53.376911 0.000000 0.256054 0.000000 0.044592 0.000000 0.000000 0.000000 0.000000 30.019039 29.436893 0.444835 0.377793 0.376727 
7322 2000 10 17 0 0 0 21.097990 0.021465 0.264269 21.383724 0.060552 0.000000 0.000000 295.025299 0.239145 0.264269 0.012242 0.000000 0.046859 52.610016 59.866009 54.918243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.084190 31.166227 0.239933 0.186444 0.202356 
7323 2000 10 18 0 0 0 20.889617 0.002531 0.257105 21.149253 0.057720 0.000000 0.000000 256.318542 0.141581 0.257105 0.012108 0.000000 0.030267 50.309914 57.931160 52.647575 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 33.279644 31.354231 0.139843 0.103499 0.120892 
7324 2000 10 19 0 0 0 20.682685 0.000363 0.249819 20.932868 0.063307 0.000000 0.000000 340.321564 0.048939 0.249819 0.011984 0.000000 0.011960 57.110527 62.540253 59.271568 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.214495 29.624897 0.072467 0.037779 0.078773 
7325 2000 10 20 0 0 0 20.477190 0.000013 0.242113 20.719317 0.052454 0.000000 0.000000 229.261765 0.039144 0.242113 0.011861 0.000000 0.010333 47.910118 54.800858 50.188908 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34.344799 32.083565 0.033597 0.016016 0.051637 
7326 2000 10 21 0 0 0 20.273134 0.000000 0.235208 20.508342 0.009722 0.000000 0.000000 105.971252 0.036830 0.235208 0.011741 0.000000 0.010302 30.510321 36.670555 32.730240 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 25.605404 22.000904 0.027058 0.014510 0.038719 
7327 2000 10 22 0 0 0 20.070517 0.000000 0.228973 20.299490 0.005876 0.000000 0.000000 104.838852 0.034833 0.228973 0.011621 0.000000 0.010294 27.910116 34.800858 30.188908 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.344797 18.083567 0.026953 0.014473 0.038697 
7328 2000 10 23 0 0 0 19.869342 0.000000 0.223278 20.092620 0.030612 0.000000 0.000000 185.243057 0.031897 0.223278 0.011503 0.000000 0.009959 43.410629 48.475101 45.542236 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24.823584 25.248890 0.026916 0.014469 0.038689 
7329 2000 10 24 0 0 0 19.669606 0.000002 0.217075 19.886683 0.038639 0.000000 0.000000 118.676598 0.029420 0.217075 0.011385 0.000000 0.009673 44.610016 51.866009 46.918243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28.214495 26.624897 0.025960 0.013884 0.036499 
7330 2000 10 25 0 0 0 19.471696 1.840849 0.226605 21.539150 0.011195 0.416321 0.145972 101.489914 1.238577 0.226605 0.012331 0.000000 0.141687 33.610016 40.866009 35.918243 0.000000 2.184662 0.000000 0.238327 0.538892 0.308415 0.000000 0.311763 30.409948 27.812901 0.329428 0.511443 0.223893 
7331 2000 10 26 0 0 0 19.275398 0.331700 0.225486 19.832584 0.006296 0.208160 0.204340 100.391190 2.870826 0.225486 0.011354 0.000000 0.330590 30.010830 34.344799 32.083565 2.333147 3.381619 0.254525 0.388187 0.269446 0.154208 0.000000 0.155881 26.214495 24.624897 0.992232 0.980100 0.938124 
7332 2000 10 27 0 0 0 19.081588 0.929700 0.259423 20.270710 0.008946 0.104080 0.051227 99.302017 2.471384 0.259423 0.011605 0.000000 0.306601 31.610014 38.866009 33.918243 1.056859 3.772545 0.125567 0.460120 0.134723 0.077104 0.000000 0.077941 28.279646 26.354231 0.834667 0.756333 0.622564 
7333 2000 10 28 0 0 0 18.890604 1.744573 0.369518 21.004694 0.006891 0.832642 0.779285 98.222862 9.237034 0.369518 0.012025 0.000000 1.065902 26.210218 32.735706 28.459574 10.797883 9.090511 1.197374 1.072733 1.077784 0.616830 0.000000 0.623526 30.344797 28.083567 0.987629 0.944776 0.752495 
7334 2000 10 29 0 0 0 18.701748 1.312291 0.458736 20.472776 0.003215 0.832642 0.806634 97.154152 15.818374 0.458736 0.011720 0.000000 1.865136 22.009811 29.996313 24.376911 19.771208 14.006220 2.272154 1.688562 1.077784 0.616830 0.000000 0.623526 21.409948 18.812901 0.990506 0.968657 0.764471 
7335 2000 10 30 0 0 0 18.514985 0.762925 0.449664 19.727574 0.004283 0.208160 0.178976 96.096336 16.078077 0.449664 0.011294 0.000000 2.033797 26.610016 33.866009 28.918243 20.611042 14.283647 2.537703 1.840585 0.269446 0.154208 0.000000 0.155881 21.279646 19.354231 0.990443 0.968380 0.764409 
7336 2000 10 31 0 0 0 18.329291 0.000000 0.396659 18.725950 0.004870 0.000000 0.000000 95.049873 14.795340 0.396659 0.010720 0.000000 2.031928 26.610016 33.866009 28.918243 18.957309 13.153950 2.535619 1.839453 0.000000 0.000000 0.000000 0.000000 20.344797 18.083567 0.988925 0.963787 0.763630 
7337 2000 11 1 0 0 0 18.146873 1.316242 0.517106 19.980221 0.021261 0.102553 0.019151 94.015213 12.928663 0.517106 0.011438 0.000000 1.970253 36.910118 43.800858 39.188908 16.518278 12.059066 2.517074 1.900980 0.130188 0.075828 0.000000 0.072197 18.214495 16.624897 0.987166 0.955117 0.754122 
7338 2000 11 2 0 0 0 17.965478 0.033576 0.432780 18.431834 0.032250 0.000000 0.000000 92.992805 11.866883 0.432780 0.010552 0.000000 1.954539 36.210220 42.735706 38.459572 15.184572 11.102707 2.500378 1.889530 0.000000 0.000000 0.000000 0.000000 23.214495 21.624897 0.959066 0.915898 0.744258 
7339 2000 11 3 0 0 0 17.785101 0.016771 0.408681 18.210553 0.027089 0.000000 0.000000 91.983070 10.911725 0.408681 0.010425 0.000000 1.938111 33.210220 39.735706 35.459572 13.941704 10.259482 2.475319 1.880753 0.000000 0.000000 0.000000 0.000000 25.149342 23.895563 0.955070 0.909995 0.741823 
7340 2000 11 4 0 0 0 17.606285 0.285993 0.406342 18.298620 0.051953 0.000000 0.000000 262.659546 9.685885 0.406342 0.010476 0.000000 1.852110 47.510323 53.670555 49.730240 12.276064 9.360646 2.344674 1.844043 0.000000 0.000000 0.000000 0.000000 21.149342 19.895563 0.950958 0.903675 0.739426 
7341 2000 11 5 0 0 0 17.429006 0.263131 0.398127 18.090264 0.048302 0.000000 0.000000 221.588028 8.629766 0.398127 0.010356 0.000000 1.772135 43.510323 49.670555 45.730240 10.839129 8.593141 2.221671 1.814735 0.000000 0.000000 0.000000 0.000000 24.670555 20.730240 0.927804 0.872768 0.727586 
7342 2000 11 6 0 0 0 17.252685 0.000000 0.369506 17.622191 0.011684 0.000000 0.000000 89.034332 8.033218 0.369506 0.010088 0.000000 1.765886 27.510321 33.670555 29.730240 10.082891 8.018745 2.212324 1.810774 0.000000 0.000000 0.000000 0.000000 23.344797 21.083567 0.902133 0.843058 0.713151 
7343 2000 11 7 0 0 0 17.077357 0.000492 0.350481 17.428330 0.020627 0.000000 0.000000 88.079681 7.471702 0.350481 0.009977 0.000000 1.753690 33.810425 39.605404 36.000904 9.365090 7.471859 2.193996 1.799502 0.000000 0.000000 0.000000 0.000000 20.214495 18.624897 0.900044 0.840894 0.711773 
7344 2000 11 8 0 0 0 16.903057 0.010312 0.333162 17.246531 0.024459 0.000000 0.000000 87.139847 6.956956 0.333162 0.009873 0.000000 1.738912 31.610014 38.866009 33.918243 8.706691 6.981387 2.172152 1.788434 0.000000 0.000000 0.000000 0.000000 26.019039 25.436893 0.896643 0.836875 0.709768 
7345 2000 11 9 0 0 0 16.729811 0.421353 0.318816 17.469979 0.002109 0.410213 0.405650 86.215263 10.129482 0.318816 0.010001 0.000000 2.128777 20.610016 27.866011 22.918243 12.850747 9.236203 2.678764 2.078058 0.520752 0.303312 0.000000 0.288788 17.279646 15.354231 0.992232 0.983582 0.904192 
7346 2000 11 10 0 0 0 16.558003 0.268522 0.336206 17.162731 0.000332 0.820426 0.817751 85.306343 16.925128 0.336206 0.009825 0.000000 2.941900 15.009812 22.996313 17.376911 21.559253 14.219645 3.720268 2.684682 1.041504 0.606624 0.000000 0.577576 12.344798 10.083567 0.992232 0.990547 0.988024 
7347 2000 11 11 0 0 0 16.387255 0.000000 0.306881 16.694136 0.000106 0.000000 0.000000 84.413475 15.722664 0.306881 0.009557 0.000000 2.941868 16.610016 23.866011 18.918243 20.023373 13.245128 3.720268 2.684682 0.000000 0.000000 0.000000 0.000000 3.540253 0.271569 0.992226 0.990519 0.987975 
7348 2000 11 12 0 0 0 16.217588 0.000000 0.292703 16.510291 0.001140 0.000000 0.000000 83.537064 14.637108 0.292703 0.009452 0.000000 2.941349 26.309914 33.931160 28.647577 18.641080 12.368062 3.720268 2.684682 0.000000 0.000000 0.000000 0.000000 4.149343 2.895562 0.992226 0.990514 0.987958 
7349 2000 11 13 0 0 0 16.049376 0.529163 0.328066 16.906605 0.000527 0.307660 0.300728 82.677498 16.396533 0.328066 0.009679 0.000000 3.239367 21.009811 28.996313 23.376911 20.977187 13.663972 4.110832 2.912166 0.390564 0.227484 0.000000 0.216591 6.475101 3.542235 0.992232 0.990519 0.988024 
7350 2000 11 14 0 0 0 15.882251 0.000000 0.294555 16.176806 0.000811 0.000000 0.000000 81.835167 15.294614 0.294555 0.009261 0.000000 3.239030 15.409610 24.126616 17.835581 19.564607 12.782935 4.110832 2.912166 0.000000 0.000000 0.000000 0.000000 7.931162 2.647576 0.992224 0.989457 0.986733 
7351 2000 11 15 0 0 0 15.716231 0.000000 0.281156 15.997387 0.000776 0.000000 0.000000 81.010429 14.302910 0.281156 0.009158 0.000000 3.238681 20.610016 27.866011 22.918243 18.293285 11.990003 4.110832 2.912166 0.000000 0.000000 0.000000 0.000000 5.866011 0.918242 0.992218 0.989277 0.986453 
7352 2000 11 16 0 0 0 15.551333 0.000000 0.268753 15.820087 0.000371 0.000000 0.000000 80.203674 13.411466 0.268753 0.009057 0.000000 3.238514 15.709710 24.061464 18.106247 17.149095 11.276363 4.110832 2.912166 0.000000 0.000000 0.000000 0.000000 11.149343 9.895561 0.992210 0.989094 0.986150 
7353 2000 11 17 0 0 0 15.387573 0.000000 0.257245 15.644819 0.002046 0.000000 0.000000 79.415253 12.605478 0.257245 0.008956 0.000000 3.237531 28.810423 34.605404 31.000904 16.114836 10.634088 4.109688 2.912166 0.000000 0.000000 0.000000 0.000000 8.084191 7.166227 0.992208 0.988990 0.985954 
7354 2000 11 18 0 0 0 15.225018 0.048225 0.251778 15.525021 0.033236 0.000000 0.000000 234.007339 11.812412 0.251778 0.008888 0.000000 3.219222 46.010830 50.344799 48.083565 15.125404 10.003880 4.092669 2.897061 0.000000 0.000000 0.000000 0.000000 15.758433 16.519556 0.992176 0.988597 0.985705 
7355 2000 11 19 0 0 0 15.068640 2.039490 0.572633 17.680763 0.036458 0.102553 0.000000 111.224464 10.347237 0.572633 0.010122 0.000000 3.082251 45.410629 50.475101 47.542236 13.622966 8.885986 4.012774 2.775580 0.130188 0.075828 0.000000 0.072197 19.344797 17.083567 0.992209 0.978410 0.927490 
7356 2000 11 20 0 0 0 14.913635 0.134985 0.425321 15.473940 0.032998 0.000000 0.000000 207.833649 9.728595 0.425321 0.008859 0.000000 3.054794 44.810425 50.605404 47.000904 12.876191 8.421862 3.996240 2.763072 0.000000 0.000000 0.000000 0.000000 16.344797 14.083567 0.975901 0.936935 0.870450 
7357 2000 11 21 0 0 0 14.767884 1.589982 0.808596 17.166462 0.022248 0.102553 0.023408 76.451797 8.908021 0.808596 0.009827 0.000000 2.910789 36.009815 43.996315 38.376911 11.639631 7.824580 3.795694 2.754802 0.130188 0.075828 0.000000 0.072197 23.019039 22.436893 0.972056 0.925762 0.852397 
7358 2000 11 22 0 0 0 14.622295 0.000044 0.582633 15.204971 0.009742 0.000000 0.000000 75.760139 8.493048 0.582633 0.008705 0.000000 2.907759 30.210218 36.735706 32.459572 11.093188 7.498006 3.790536 2.753608 0.000000 0.000000 0.000000 0.000000 15.475101 12.542234 0.937359 0.878299 0.776870 
7359 2000 11 23 0 0 0 14.477077 0.018744 0.551860 15.047682 0.027368 0.000000 0.000000 107.390205 8.092295 0.551860 0.008614 0.000000 2.895549 40.610016 47.866009 42.918243 10.570699 7.182738 3.774494 2.744285 0.000000 0.000000 0.000000 0.000000 16.279646 14.354231 0.936713 0.877629 0.776605 
7360 2000 11 24 0 0 0 14.332353 0.018498 0.523276 14.874127 0.029030 0.000000 0.000000 151.248459 7.714734 0.523276 0.008515 0.000000 2.877385 39.410629 44.475101 41.542236 10.074591 6.892709 3.749144 2.732734 0.000000 0.000000 0.000000 0.000000 22.344797 20.083567 0.934279 0.873196 0.774231 
7361 2000 11 25 0 0 0 14.188704 0.074188 0.514987 14.777879 0.033325 0.000000 0.000000 160.150009 7.348474 0.514987 0.008460 0.000000 2.849994 42.210220 48.735706 44.459572 9.617669 6.608892 3.720395 2.712214 0.000000 0.000000 0.000000 0.000000 20.279646 18.354231 0.930938 0.867384 0.770403 
7362 2000 11 26 0 0 0 14.045975 0.072355 0.495324 14.613654 0.029828 0.000000 0.000000 115.235405 7.022340 0.495324 0.008366 0.000000 2.824532 38.810425 44.605404 41.000904 9.211120 6.358190 3.694386 2.694479 0.000000 0.000000 0.000000 0.000000 23.475100 20.542234 0.925019 0.857387 0.763239 
7363 2000 11 27 0 0 0 13.904347 0.091995 0.483329 14.479671 0.027402 0.000000 0.000000 72.612373 6.727883 0.483329 0.008289 0.000000 2.799557 34.610016 41.866009 36.918243 8.846921 6.140216 3.669986 2.680842 0.000000 0.000000 0.000000 0.000000 26.540253 23.271570 0.919289 0.848110 0.757125 
7364 2000 11 28 0 0 0 13.776728 1.545663 1.096940 16.419331 0.039137 0.102553 0.001750 85.122635 5.866962 1.096940 0.009400 0.000000 2.575111 43.910118 50.800858 46.188908 7.569177 5.415863 3.344144 2.487126 0.130188 0.075828 0.000000 0.072197 24.605404 21.000904 0.915297 0.835950 0.751333 
7365 2000 11 29 0 0 0 13.663680 1.511001 1.537021 16.711702 0.010620 0.307660 0.182816 71.503311 7.263498 1.537021 0.009567 0.000000 2.711857 30.910116 37.800858 33.188908 10.523353 7.362009 3.666264 2.710172 0.390564 0.227484 0.000000 0.216591 25.605404 22.000904 0.864155 0.813147 0.691916 
7366 2000 11 30 0 0 0 13.549019 0.000001 1.108914 14.657935 0.010259 0.000000 0.000000 70.981956 6.983022 1.108914 0.008391 0.000000 2.709500 30.810423 36.605404 33.000904 10.066495 7.072742 3.660603 2.708348 0.000000 0.000000 0.000000 0.000000 17.540253 14.271570 0.848440 0.802664 0.674103 
7367 2000 12 1 0 0 0 13.432944 0.000604 1.024821 14.458370 0.026261 0.000000 0.000000 201.948898 6.712225 1.024821 0.008277 0.000000 2.699994 40.611034 44.214493 42.624897 9.630673 6.788190 3.645736 2.696958 0.000000 0.000000 0.000000 0.000000 20.149342 18.895563 0.848094 0.802519 0.673944 
7368 2000 12 2 0 0 0 13.315848 0.025914 0.958122 14.299885 0.031293 0.000000 0.000000 210.124039 6.446535 0.958122 0.008186 0.000000 2.681303 44.710732 49.409950 46.812901 9.206072 6.521953 3.618554 2.681781 0.000000 0.000000 0.000000 0.000000 18.475100 15.542234 0.847123 0.801536 0.673599 
7369 2000 12 3 0 0 0 13.198496 0.057204 0.919621 14.175320 0.034905 0.000000 0.000000 209.334946 6.183048 0.919621 0.008115 0.000000 2.652464 45.410629 50.475101 47.542236 8.814934 6.261039 3.588581 2.658140 0.000000 0.000000 0.000000 0.000000 20.214495 18.624897 0.842914 0.797264 0.671912 
7370 2000 12 4 0 0 0 13.080584 0.034918 0.859696 13.975198 0.032527 0.000000 0.000000 217.752792 5.950452 0.859696 0.008001 0.000000 2.627151 44.511341 47.019039 46.436893 8.465645 6.024031 3.560865 2.634556 0.000000 0.000000 0.000000 0.000000 22.344797 20.083567 0.835947 0.788511 0.668380 
7371 2000 12 5 0 0 0 12.963146 0.106531 0.851848 13.921525 0.038894 0.000000 0.000000 222.289627 5.707023 0.851848 0.007970 0.000000 2.586792 49.310932 53.279644 51.354233 8.136510 5.799469 3.527891 2.607022 0.000000 0.000000 0.000000 0.000000 20.214495 18.624897 0.831033 0.782771 0.666187 
7372 2000 12 6 0 0 0 12.845231 0.035098 0.789155 13.669485 0.029925 0.000000 0.000000 203.973312 5.521623 0.789155 0.007826 0.000000 2.565167 43.310932 47.279644 45.354233 7.853033 5.608597 3.502112 2.586075 0.000000 0.000000 0.000000 0.000000 20.214495 18.624897 0.820294 0.769286 0.661527 
7373 2000 12 7 0 0 0 12.728092 0.119332 0.796390 13.643814 0.030557 0.000000 0.000000 67.971748 5.327348 0.796390 0.007811 0.000000 2.530645 34.309914 41.931160 36.647575 7.591894 5.441193 3.474868 2.568347 0.000000 0.000000 0.000000 0.000000 29.279646 27.354231 0.815758 0.763142 0.659770 
7374 2000 12 8 0 0 0 12.610332 0.013222 0.724482 13.348036 0.021862 0.000000 0.000000 104.489189 5.191748 0.724482 0.007641 0.000000 2.518579 34.510323 40.670555 36.730240 7.369822 5.299419 3.455165 2.555946 0.000000 0.000000 0.000000 0.000000 22.409948 19.812901 0.803610 0.751859 0.655004 
7375 2000 12 9 0 0 0 12.492030 0.000145 0.677105 13.169280 0.015126 0.000000 0.000000 67.322762 5.078168 0.677105 0.007539 0.000000 2.511529 30.510321 36.670555 32.730240 7.179228 5.180258 3.441038 2.548463 0.000000 0.000000 0.000000 0.000000 21.409948 18.812901 0.800914 0.745341 0.653509 
7376 2000 12 10 0 0 0 12.373544 0.276018 0.644433 13.293995 0.005516 0.100260 0.093763 67.034248 5.688445 0.644433 0.007611 0.000000 2.586506 27.610016 34.866009 29.918243 8.051535 5.648943 3.549732 2.609769 0.123782 0.074994 0.000000 0.075274 12.866011 7.918242 0.958573 0.890547 0.770459 
7377 2000 12 11 0 0 0 12.261286 1.098562 0.894774 14.254621 0.007812 0.401040 0.349938 66.769882 8.620946 0.894774 0.008160 0.000000 2.934609 28.709709 37.061466 31.106247 12.029270 8.268786 4.041251 2.909744 0.495128 0.299976 0.000000 0.301097 11.800859 7.188907 0.987054 0.952239 0.756362 
7378 2000 12 12 0 0 0 12.148513 0.130064 0.743323 13.021900 0.001345 0.100260 0.099773 66.529793 9.142930 0.743323 0.007455 0.000000 3.032035 20.610016 27.866011 22.918243 12.634202 8.614309 4.164918 2.984738 0.123782 0.074994 0.000000 0.075274 11.866011 6.918242 0.992232 0.982090 0.910180 
7379 2000 12 13 0 0 0 12.035498 0.176789 0.714016 12.926304 0.001928 0.300780 0.299890 66.314087 11.449475 0.714016 0.007400 0.000000 3.327846 20.210218 26.735706 22.459574 15.464010 10.312666 4.534818 3.209720 0.371346 0.224982 0.000000 0.225823 17.866011 12.918242 0.992232 0.992537 0.996008 
7380 2000 12 14 0 0 0 11.923208 0.582689 0.768935 13.274833 0.004763 0.701820 0.696942 66.122871 17.171924 0.768935 0.007600 0.000000 4.015257 23.510321 29.670555 25.730240 22.599125 14.620201 5.397240 3.732568 0.866474 0.524957 0.000000 0.526920 24.475100 21.542234 0.992232 0.991542 0.996008 
7381 2000 12 15 0 0 0 11.815028 0.675487 0.942591 13.433106 0.009714 0.100260 0.091044 65.956230 16.799991 0.942591 0.007690 0.000000 4.090883 27.309914 34.931160 29.647577 22.347072 14.455344 5.514520 3.804306 0.123782 0.074994 0.000000 0.075274 23.084190 22.166227 0.992232 0.985281 0.955322 
7382 2000 12 16 0 0 0 11.706227 0.000006 0.792095 12.498328 0.018919 0.000000 0.000000 120.221062 15.760989 0.792095 0.007155 0.000000 4.082460 36.210220 42.735706 38.459572 20.993613 13.619738 5.504599 3.797580 0.000000 0.000000 0.000000 0.000000 17.149342 15.895561 0.991358 0.978194 0.923415 
7383 2000 12 17 0 0 0 11.596922 0.000000 0.746520 12.343441 0.008980 0.000000 0.000000 111.720253 14.844924 0.746520 0.007066 0.000000 4.078251 33.410629 38.475101 35.542236 19.793325 12.881679 5.499498 3.794924 0.000000 0.000000 0.000000 0.000000 12.344798 10.083567 0.991056 0.976987 0.921661 
7384 2000 12 18 0 0 0 11.487222 0.000000 0.704451 12.191673 0.018601 0.000000 0.000000 206.309525 13.997341 0.704451 0.006979 0.000000 4.067556 43.811443 45.953888 45.707558 18.678575 12.197296 5.484230 3.786015 0.000000 0.000000 0.000000 0.000000 12.019040 11.436893 0.990847 0.976205 0.920106 
7385 2000 12 19 0 0 0 11.377279 0.019048 0.671499 12.067827 0.029571 0.000000 0.000000 160.067429 13.191102 0.671499 0.006909 0.000000 4.046275 40.210220 46.735706 42.459572 17.641207 11.554938 5.458380 3.768524 0.000000 0.000000 0.000000 0.000000 22.019039 21.436893 0.990501 0.974903 0.918641 
7386 2000 12 20 0 0 0 11.267432 0.049404 0.649911 11.966747 0.028745 0.000000 0.000000 159.963028 12.456413 0.649911 0.006851 0.000000 4.023089 40.210220 46.735706 42.459572 16.708873 10.977641 5.433036 3.751474 0.000000 0.000000 0.000000 0.000000 21.475100 18.542234 0.989675 0.970458 0.907522 
7387 2000 12 21 0 0 0 11.158342 0.066522 0.645061 11.869925 0.033497 0.000000 0.000000 143.960922 11.774874 0.645061 0.006795 0.000000 3.994477 38.210220 44.735706 40.459572 15.857285 10.450921 5.403659 3.732118 0.000000 0.000000 0.000000 0.000000 28.735706 24.459574 0.988544 0.963989 0.887665 
