28
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
basin_potet 1
basin_ppt 1
basin_snow 1
swrad 7194
basin_snowdepth 1
basin_ssflow_cfs 1
basin_stflow_out 1
gwres_flow 13288
basin_pweqv 1
tmaxf 12966
tmaxf 10667
tmaxf 1554
pk_depth 10667
pk_depth 1554
pkwater_equiv 10667
pkwater_equiv 1554
hru_ppt 10667
hru_ppt 1554
basin_dunnian 1
hru_ppt 5717
tminf 10667
tminf 1554
basin_actet 1
basin_soil_moist 1
1 2053 10 1 0 0 0 2.679081 0.000000 16.406410 19.085490 0.198653 0.000000 0.000000 444.598633 0.000000 16.406410 0.010926 0.000000 0.000000 65.777855 71.434776 67.957207 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.137215 35.224434 0.022678 0.201285 
2 2053 10 2 0 0 0 3.004544 0.373846 15.143343 18.521733 0.207842 0.088026 0.000000 433.027161 0.000000 15.143343 0.010603 0.000000 0.000000 64.431282 70.719360 66.661507 0.000000 0.000000 0.000000 0.000000 0.119642 0.055774 0.000000 0.017762 43.829456 40.503014 0.120291 0.177786 
3 2053 10 3 0 0 0 3.305450 1.205757 14.010253 18.521460 0.176624 0.267305 0.000000 204.700897 0.000000 14.010253 0.010603 0.000000 0.000000 60.021198 66.638000 62.277908 0.000000 0.000000 0.000000 0.000000 0.363314 0.169368 0.000000 0.053937 39.616806 36.943192 0.172282 0.290366 
4 2053 10 4 0 0 0 3.583576 0.000000 12.990150 16.573726 0.200874 0.000000 0.000000 433.352142 0.000000 12.990150 0.009488 0.000000 0.000000 65.617744 70.965668 67.772194 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.108906 38.836864 0.116608 0.204646 
5 2053 10 5 0 0 0 3.840554 0.140229 12.068748 16.049531 0.187522 0.035504 0.000000 423.165100 0.000000 12.068748 0.009188 0.000000 0.000000 64.244240 69.993202 66.431007 0.000000 0.000000 0.000000 0.000000 0.048256 0.022496 0.000000 0.007164 39.284950 36.466263 0.047431 0.200178 
6 2053 10 6 0 0 0 4.077880 1.468516 11.233963 16.780359 0.189152 0.326282 0.000000 408.523041 0.000000 11.233963 0.009606 0.000000 0.000000 61.956333 68.080048 64.173302 0.000000 0.000000 0.000000 0.000000 0.443474 0.206736 0.000000 0.065838 43.182682 40.128250 0.184113 0.353199 
7 2053 10 7 0 0 0 4.296942 4.912500 10.475509 19.684951 0.191977 1.088290 0.000000 200.769745 0.000000 10.475509 0.011269 0.000000 0.000000 61.076145 67.153839 63.289410 0.000000 0.000000 0.000000 0.000000 1.479177 0.689555 -0.000000 0.219598 46.271595 42.975376 0.190305 1.254072 
8 2053 10 8 0 0 0 4.499007 0.000000 9.784585 14.283591 0.155393 0.000000 0.000000 342.907074 0.000000 9.784585 0.008177 0.000000 0.000000 53.092972 59.795238 55.356571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 43.478783 39.825928 0.151599 1.129029 
9 2053 10 9 0 0 0 4.685243 0.000000 9.153621 13.838864 0.139339 0.000000 0.000000 323.065399 0.000000 9.153621 0.007922 0.000000 0.000000 51.627796 58.251167 53.885036 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.989948 36.506344 0.126636 1.015851 
10 2053 10 10 0 0 0 4.856729 0.000000 8.576077 13.432806 0.144123 0.000000 0.000000 360.076630 0.000000 8.576077 0.007690 0.000000 0.000000 55.834465 62.201431 58.071041 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.546139 33.370811 0.107597 0.920969 
11 2053 10 11 0 0 0 5.014465 0.000000 8.046277 13.060743 0.160842 0.000000 0.000000 390.770599 0.000000 8.046277 0.007477 0.000000 0.000000 59.983986 64.477203 62.069557 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.194466 36.027809 0.078757 0.854300 
12 2053 10 12 0 0 0 5.159377 0.000000 7.559275 12.718652 0.169743 0.000000 0.000000 383.778412 0.000000 7.559275 0.007281 0.000000 0.000000 61.583736 67.700874 63.800182 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.145977 36.136486 0.053902 0.811870 
13 2053 10 13 0 0 0 5.292321 0.508494 7.110745 12.911560 0.158734 0.117954 0.000000 189.406464 0.000000 7.110745 0.007392 0.000000 0.000000 60.390495 65.922493 62.559780 0.000000 0.000000 0.000000 0.000000 0.160321 0.074737 0.000000 0.023801 38.729240 35.620407 0.117981 0.809423 
14 2053 10 14 0 0 0 5.420057 7.683271 7.073903 20.177231 0.061800 1.711930 0.012004 135.709290 0.056578 7.073903 0.011551 0.000000 0.006172 47.716614 53.557613 49.910801 0.000000 0.000000 0.000000 0.000000 2.313483 1.078487 0.000000 0.343458 35.115822 31.426697 0.061095 2.424428 
15 2053 10 15 0 0 0 5.536948 -0.000000 6.489378 12.026326 0.088718 0.000000 0.000000 295.847809 0.048136 6.489378 0.006885 0.000000 0.005719 48.870567 54.139584 51.018661 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 27.289448 24.138302 0.087746 2.359296 
16 2053 10 16 0 0 0 5.643707 -0.000000 6.121010 11.764718 0.109419 0.000000 0.000000 349.898163 0.031336 6.121010 0.006735 0.000000 0.004048 55.246273 60.160259 57.365749 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 27.870604 25.064007 0.107368 2.263154 
17 2053 10 17 0 0 0 5.741000 0.000000 5.779905 11.520905 0.107057 0.000000 0.000000 323.527588 0.021609 5.779905 0.006595 0.000000 0.003029 52.675728 58.089382 54.835476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 30.276384 27.687397 0.102835 2.170462 
18 2053 10 18 0 0 0 5.829449 0.000000 5.463497 11.292946 0.130446 0.000000 0.000000 348.837341 0.009201 5.463497 0.006465 0.000000 0.001397 56.984997 62.148819 59.124611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.008396 32.244110 0.115422 2.065384 
19 2053 10 19 0 0 0 5.909632 0.000000 5.169540 11.079171 0.127354 0.000000 0.000000 347.533356 0.003960 5.169540 0.006343 0.000000 0.000650 57.800346 63.154827 59.955326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.892658 30.364117 0.093784 1.980734 
20 2053 10 20 0 0 0 5.982089 -0.000000 4.896050 10.878138 0.130767 0.000000 0.000000 338.018005 0.001992 4.896050 0.006228 0.000000 0.000352 57.310593 63.217339 59.510078 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 34.960613 31.978720 0.067854 1.921226 
21 2053 10 21 0 0 0 6.047324 0.000000 4.641254 10.688578 0.151133 0.000000 0.000000 323.613678 0.000997 4.641254 0.006119 0.000000 0.000190 56.361832 62.853714 58.608475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44.979824 41.290699 0.056094 1.873077 
22 2053 10 22 0 0 0 6.105807 0.000000 4.403567 10.509374 0.147767 0.000000 0.000000 337.059021 0.000368 4.403567 0.006016 0.000000 0.000075 59.306690 65.588188 61.536377 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.217022 37.325798 0.039521 1.841097 
23 2053 10 23 0 0 0 6.157977 0.000000 4.181563 10.339540 0.145939 0.000000 0.000000 349.245178 0.000061 4.181563 0.005919 0.000000 0.000013 62.627956 67.956139 64.780807 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.771523 33.547840 0.030333 1.817922 
24 2053 10 24 0 0 0 6.204243 0.000000 3.973961 10.178204 0.145324 0.000000 0.000000 327.886017 0.000011 3.973961 0.005827 0.000000 0.000003 58.755901 64.984802 60.981350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 41.421165 37.055035 0.023479 1.801241 
25 2053 10 25 0 0 0 6.244990 0.000000 3.779604 10.024595 0.127197 0.000000 0.000000 337.165710 0.000001 3.779604 0.005739 0.000000 0.000000 61.317524 66.750908 63.478863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.547485 27.695152 0.016279 1.791387 
26 2053 10 26 0 0 0 6.280577 0.000000 3.597448 9.878025 0.139267 0.000000 0.000000 326.796478 0.000000 3.597448 0.005655 0.000000 0.000000 59.598446 65.327682 61.783627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.206375 36.792686 0.015351 1.782247 
27 2053 10 27 0 0 0 6.311337 0.000000 3.426547 9.737884 0.125550 0.000000 0.000000 310.635956 0.000000 3.426547 0.005575 0.000000 0.000000 57.434654 63.847641 59.674938 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 36.218079 30.280319 0.011257 1.776879 
28 2053 10 28 0 0 0 6.337586 0.000000 3.266043 9.603629 0.150466 0.000000 0.000000 336.935730 0.000000 3.266043 0.005498 0.000000 0.000000 64.033928 68.724388 66.135399 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.795368 37.892056 0.012752 1.769902 
29 2053 10 29 0 0 0 6.359617 0.000000 3.115156 9.474773 0.150409 0.000000 0.000000 330.695465 0.000000 3.115156 0.005424 0.000000 0.000000 63.259884 68.147575 65.377235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.395214 38.482433 0.010722 1.764728 
30 2053 10 30 0 0 0 6.377705 0.000000 2.973178 9.350883 0.158407 0.000000 0.000000 332.956207 0.000000 2.973178 0.005353 0.000000 0.000000 65.684540 70.315834 67.781242 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 43.670265 40.700462 0.010236 1.759871 
31 2053 10 31 0 0 0 6.392109 0.000000 2.839460 9.231569 0.132806 0.000000 0.000000 324.195526 0.000000 2.839460 0.005285 0.000000 0.000000 60.407459 63.224159 62.357914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 41.697414 39.247456 0.007803 1.757140 
