Upper Carson Datafile - Climate Scenario 2 (Future period 2056-2076, with 2056 repeated 3 times for spin-up at beginning)
Created By M. Gardner (10/31/17)
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID  Type Latitude Longitude Elevation
// 356 Blue Lakes     SNOTEL    tasmax  38.61   -119.92 8057
// 778 Spratt Creek   SNOTEL    tasmax  38.67   -119.82 6115
// 356 Blue Lakes     SNOTEL    tasmin  38.61   -119.92 8057
// 778 Spratt Creek   SNOTEL    tasmin  38.67   -119.82 6115
// 356 Blue Lakes     SNOTEL    precip  38.61   -119.92 8057
// 778 Spratt Creek   SNOTEL    precip  38.67   -119.82 6115
////////////////////////////////////////////////////////////
// Unit: temperature = farenheit, precipitation = mm per day, runoff = cfs, elevation = feet
////////////////////////////////////////////////////////////
tmax 2
tmin 2
precip 2
runoff 1
########################################
2053	10	1	0	0	0	69.854	78.476	37.472	47.39	0	0	1.0
2053	10	2	0	0	0	69.026	79.376	42.278	50.45	3	3.36	1.0
2053	10	3	0	0	0	64.886	76.136	38.192	44.42	9.11	11.85	1.0
2053	10	4	0	0	0	69.44	77.216	40.568	48.578	0	2.36	1.0
2053	10	5	0	0	0	68.396	77.27	37.832	44.492	1.21	1.43	1.0
2053	10	6	0	0	0	66.416	76.316	41.684	49.046	11.12	10.81	1.0
2053	10	7	0	0	0	65.498	75.272	44.726	52.808	37.09	26	1.0
2053	10	8	0	0	0	58.028	69.512	41.864	51.008	0	2.33	1.0
2053	10	9	0	0	0	56.498	67.766	38.408	47.048	0	1.68	1.0
2053	10	10	0	0	0	60.494	71.06	35.024	42.746	0	0	1.0
2053	10	11	0	0	0	63.104	68.54	38.48	49.154	0	0	1.0
2053	10	12	0	0	0	66.038	75.92	38.462	48.668	0	0	1.0
2053	10	13	0	0	0	64.364	72.644	37.22	44.744	4.02	1.46	1.0
2053	10	14	0	0	0	51.944	61.07	33.494	42.746	58.01	41.91	1.0
2053	10	15	0	0	0	52.628	60.188	25.772	33.422	0	0	1.0
2053	10	16	0	0	0	58.712	65.3	26.42	33.044	0	0	1.0
2053	10	17	0	0	0	56.552	64.508	28.868	34.844	0	0	1.0
2053	10	18	0	0	0	60.656	67.928	33.566	40.064	0	0	1.0
2053	10	19	0	0	0	61.628	69.422	31.496	37.292	0	0	1.0
2053	10	20	0	0	0	61.592	70.898	33.476	40.622	0	0	1.0
2053	10	21	0	0	0	61.124	72.032	43.358	52.61	0	0	1.0
2053	10	22	0	0	0	63.896	74.228	38.75	45.626	0	0	1.0
2053	10	23	0	0	0	66.434	74.156	35.24	43.106	0	0	1.0
2053	10	24	0	0	0	63.302	73.49	39.668	50.936	0	0	1.0
2053	10	25	0	0	0	65.21	73.22	29.894	39.632	0	0	1.0
2053	10	26	0	0	0	63.734	72.554	37.832	43.286	0	0	1.0
2053	10	27	0	0	0	62.132	72.824	34.16	50.108	0	0	1.0
2053	10	28	0	0	0	67.316	73.292	39.326	46.238	0	0	1.0
2053	10	29	0	0	0	66.704	73.22	40.73	50.648	0	0	1.0
2053	10	30	0	0	0	68.918	74.732	42.188	49.298	0	0	1.0
2053	10	31	0	0	0	62.15	62.996	40.316	45.878	0	0	1.0
2053	11	1	0	0	0	60.926	67.082	35.762	41.63	0	0	1.0
2053	11	2	0	0	0	57.38	66.038	33.35	43.286	0	0	1.0
2053	11	3	0	0	0	59.378	68.018	32.54	37.76	0	0	1.0
2053	11	4	0	0	0	59.612	66.902	33.278	38.48	0	0	1.0
2053	11	5	0	0	0	59.612	66.272	30.038	39.002	0	0	1.0
2053	11	6	0	0	0	60.494	66.956	30.308	37.886	0	0	1.0
2053	11	7	0	0	0	59.99	66.398	30.434	37.796	0	0	1.0
2053	11	8	0	0	0	60.782	67.892	31.136	39.218	0	0	1.0
2053	11	9	0	0	0	61.412	69.224	31.262	36.032	0	0	1.0
2053	11	10	0	0	0	61.124	69.692	23.936	32.648	0	0	1.0
2053	11	11	0	0	0	63.896	67.316	33.854	38.714	0	0	1.0
